id,metroscubiertos
80905,218.43387251552795
26443,100.0319368173818
2519,145.1275905155676
165732,217.41361647186457
73404,327.4657352122033
110937,192.16600073476087
293615,306.3475644755451
200971,238.6400331919844
267845,195.02360306050647
25617,286.15517981506537
57228,190.3941889595935
142937,358.9153264198854
134544,204.9632034381402
199380,330.839376983382
227905,264.50974929875304
106953,144.16646322516962
270006,345.6132588329414
188507,112.74523326905697
254789,45.915652609817734
140096,362.91572396123576
131014,311.95074799315626
102500,307.83062913646444
275539,138.67696215280233
286143,200.76756764981494
88761,215.54066502605838
174658,134.3175119639305
166320,373.6381464446684
182699,218.7890202390132
274390,192.13721526861804
195083,312.2964437440858
251009,396.3060630489846
193464,156.8081229180436
235522,192.546099639787
79122,149.87422402627837
180035,81.04943547743599
39539,210.76822214929433
20573,223.71036270712608
110818,368.468295380634
122858,196.13174528729846
205875,388.2356849648911
61707,182.1864133865284
66540,88.86791682202526
184271,104.25227341386963
131885,250.6245149054267
184762,328.6539678653036
94753,311.35843852059566
169605,226.21479687378775
148755,137.06010586011138
61174,208.5595921103167
57364,372.2037326978034
82633,289.27062697308713
219793,210.3562598698734
260492,284.0713097472395
62657,312.7694585555678
142525,252.66005031206004
164886,275.3652280441606
298252,243.14401375610788
149291,198.0254550199378
295958,186.84351024684113
128032,353.7744212361593
298723,380.39372979838697
109141,187.56277680420425
28192,373.5966905627576
191377,237.9758644976012
276945,248.52453639657213
174781,282.08706675653445
176114,98.5900452391145
52939,104.07390515341478
230848,114.69154678381666
79663,329.4407611577199
14634,333.0638224499024
42179,294.7996189945208
163362,257.606461932205
168213,97.88914618206664
220525,111.49959569793363
58254,368.0337713693482
268081,208.14868234291635
208342,369.02041278924906
208248,308.9862642540334
219705,122.9051753173706
14631,65.06500179094233
51596,251.8663506231263
120997,303.431561087818
85072,172.78992926413883
98791,276.40861572555986
44696,101.84127930223217
184803,331.7408690409458
183014,307.25967222444973
57664,138.64615194160166
188689,305.90017352770053
223331,232.59004893346136
11895,174.0322594817141
31354,44.82515632617062
194853,142.2449666652529
276871,116.72763911749803
136355,323.2090556945086
2543,313.92802488792466
241214,385.2933362207245
38377,373.7888577566915
121519,319.74362804713536
226163,155.30165566610418
230985,63.93448125248976
91883,224.00970789720967
240439,351.9065073808187
270419,187.87689835574562
7616,325.36710909854645
116695,160.87918430420194
214996,129.83377954478576
216142,266.6226208116475
30771,199.5388028311973
168901,382.549830476243
253596,363.3546492388944
45829,204.81365560686206
212462,108.40916997744206
39432,243.11310707015002
229798,324.8646624152501
271567,237.87373046306578
294708,61.26632266694949
225046,140.17956707031215
4771,101.9508949022359
97808,196.91408253398245
53200,228.95300598283217
244519,176.65268635028332
87670,236.9788564468269
152909,248.23325447146348
55530,365.41677766735233
247671,365.8620571620423
199233,61.44565962643617
61461,157.28105750594864
74836,193.86476726634368
105796,97.44829141276178
244570,176.24153023817738
266922,220.03501298146367
270000,315.8830483155237
239364,312.56796326897415
225639,324.8149170730305
221371,144.60246476200265
86423,205.33912115320078
122683,200.85601881153173
91508,154.45482555068278
76010,328.1643877743636
5877,326.7932723169977
67461,184.30981398325275
131230,198.67976701273963
4083,290.91990421838284
118470,171.45428650205002
100803,163.02373208756256
243084,215.65950492934005
237170,321.7783172780826
133352,387.2285011550663
31523,295.49628657009026
35815,382.94215257151336
239375,402.0193912019525
225767,187.95004250727914
134580,299.5980866024331
114037,197.6824732812678
23124,95.12917902190995
32318,346.1660512366747
150189,237.7431756953829
161410,235.09282786488743
159408,133.1948735889598
284782,257.94818005202774
23166,195.21690424703698
189266,119.82901143103071
111588,374.5516727396437
16612,321.5236198399431
2327,67.1214788594455
222157,323.25622650324357
104678,348.3777667762727
31098,149.16568763355514
231847,98.52369704470289
84952,89.00491111243761
264653,295.1861225843893
80719,179.94732840565783
68505,382.47992571014277
244493,116.52741463749196
36543,98.51225375580374
98421,141.40915363720183
192566,243.360141450587
167601,301.0073188312695
33639,309.6275047472588
289579,186.3616103857438
200038,227.536056274584
13797,288.993802418511
99882,270.2253466681104
210612,349.43605364668736
149191,384.3923729406687
16444,361.3554330847031
215557,37.98975971980559
144249,332.23462238599865
88731,351.7742380200243
269876,76.838712898101
26723,271.60203005634673
208788,306.89634905295617
238191,98.00828053699688
236862,237.4032014477478
283701,203.8896143547047
98771,168.5746541935532
113549,228.91218440089474
171887,169.73946604864665
213233,48.08486251799819
213727,301.7980242452143
266238,344.39920725235595
203985,354.8328729213099
109245,93.34311053907116
72850,348.67303573290695
114231,182.08357211260474
102483,313.54849170113766
206618,208.9111165480569
61857,65.89925720236168
190114,304.03677129770534
116606,252.14055397332314
266956,88.36466425654122
222661,201.84784040989248
166543,364.1343440917428
132916,211.70816033462233
46222,153.87245000628266
148021,346.7233986370888
181505,182.0727579465589
3289,179.57143236637677
24203,325.38103424685374
217397,222.79927707555416
66594,55.4476047098067
74700,132.3498896108322
239894,150.46994987331416
11972,218.69067307159807
189265,95.2880786625504
222991,336.63105802905176
137876,193.32211921571863
262952,122.64780757191377
126121,258.5051838206511
119177,81.11274068496982
129082,215.64351956770818
258758,219.62982753442805
57879,86.4924035184323
213937,372.85502789030096
138823,359.7743679992836
250425,211.95114804853247
5770,193.95469993963238
222768,380.912779589838
224760,128.49158519769074
1309,343.72510754565957
135516,285.70447621431265
42627,207.0986093342433
190618,146.4446557134484
155734,153.9773042667894
197915,317.2117163341597
237892,366.07181025034373
33954,339.36130761994923
198334,159.9367809487297
56425,292.8797994372866
34274,147.38789898710831
51789,366.7503834793612
218593,264.81318284767593
152413,307.61985980153514
79315,189.27473702520066
157741,366.19070873497367
70937,333.962066418004
234183,186.20855062987542
33936,336.56668634423824
40638,84.77541412445566
124801,152.10073171496586
248039,204.60867087662365
118137,340.060884781729
154155,360.1696345464289
292279,369.201780841094
188380,171.32999922889132
157638,253.50483041258335
2780,155.75973894515474
150269,316.4970657422937
211626,114.29909367375853
126539,166.10203916295947
126185,96.98849638825476
4445,153.69465940403606
237416,386.9748191911266
29261,237.67535100210708
212882,275.2852169140781
132612,275.4883032171865
170753,340.7924287468507
168741,233.02996143323898
41268,318.7639230819229
294168,186.50021125591644
235238,386.14213101874753
37457,253.07796361990592
49133,321.3689023061255
220196,334.53639229896197
78622,281.75381249254235
5758,135.25718559574597
207262,77.49464171764149
267884,341.55324982606913
99968,341.7134022187911
29167,130.94727432585148
289719,364.6398864341632
58044,216.97108537444802
296486,226.15072009792027
54556,258.36668590726
60603,294.3933771111139
27539,249.8678254714013
152105,206.83706349905648
279431,275.93478984499353
255553,237.63509788356774
72263,357.56559598274356
9043,280.3687568437068
59516,214.824986755332
55102,165.77622915126105
189422,295.5353901093911
214848,152.34296670161075
278519,285.6459632924808
251871,347.049277828966
162510,263.81132970590863
198114,232.9224188224979
96662,393.47837128865774
10593,134.5575559672094
7275,326.05913603563465
287197,153.36733349589636
53146,120.14387030944035
224953,326.43426663282935
172099,191.87720971438492
275350,90.30422529107916
250558,179.06112916631884
179391,167.59662147744754
186325,262.61906842179746
147757,411.28385805589056
114673,182.72604805912272
129448,157.81414429069244
261906,258.76203130494724
212036,294.5641774560118
98942,248.86071633542466
5776,86.11512580167887
247758,269.8560801460469
82411,144.19477639944245
135755,300.2499213343251
178726,198.9401326102289
299463,222.72953244517913
284373,175.03938385885624
117002,155.44497366495384
288587,331.57600667893297
213629,139.56675255919117
163352,230.63520245257908
297990,317.5953836886181
123757,118.35608172860479
47969,198.33803729392054
173481,332.3652840771743
56404,158.39355691442182
258337,264.43511550026784
218830,304.0725506844485
38784,209.38113518376196
255334,180.07803176667684
99033,258.04341977474144
237214,131.54195963139168
221917,243.68599913172335
127514,326.77534734304885
54262,305.2435162359043
187496,103.87500268410056
292509,164.8051205806909
25163,315.593697540123
63667,237.51297689254181
196558,111.76518837150029
266680,388.23266063813236
290216,170.20981092412885
147955,325.67753034524924
105627,229.938104319318
291086,336.1522358089506
27474,258.53031863002263
55289,189.76180270107602
100811,337.9664199513205
147202,363.1037491975067
30732,175.56373242343108
81834,353.9769635842913
6291,304.65202451053466
17585,305.9002236685127
48184,155.65924120987424
287428,307.1264394065532
232656,347.5799208512083
173058,275.57596855375647
64158,324.8971903528052
296002,271.92957825026326
271113,156.87651099010893
250938,268.85195578909793
297108,208.05107981210574
110261,97.48442917998001
24429,268.359478730957
19577,244.31311366219637
228878,185.38615039604892
170707,288.25128171043417
70280,338.84959154300543
197832,109.60176277735795
175261,258.73557017587353
288117,220.98278466214165
270655,247.67049350710522
169422,368.25284952929013
156775,168.64619291871279
122123,206.20019895968412
280702,332.58215050364515
296831,177.21601713688722
224394,386.15888441543495
92295,261.71796836882874
13042,328.3880039848962
153641,234.98679889449363
118084,128.25248034305355
57666,267.4058986666536
74985,88.0833585943215
123288,379.93859677758337
103121,269.6866529964367
165541,323.8406548990264
176736,225.0702645963541
1771,390.8038452005959
91733,135.25362921777491
69957,325.4411381582439
55971,301.5337071967743
177609,245.72459729966576
284410,114.75355798968921
120443,205.5868891961102
150499,251.8806729757323
107272,327.54493878185247
109797,311.01209270441734
42414,282.89142140320666
283631,144.6349316003199
211133,190.93653666549574
296033,380.759539924379
18601,274.430420554133
161363,357.7540671832232
134998,158.66844108233596
57444,397.8337312715694
290849,133.85517352319624
210631,144.40938007971047
246977,142.5614907839062
153330,323.70091405918544
26148,133.96472441586022
254712,105.88204227069231
42878,262.21914016861507
58543,304.52673299094835
183304,383.9652380390171
227153,168.874765112158
127029,124.27789655106982
50213,184.8327520991418
64164,107.5550358623395
257217,249.39828947651776
140367,261.0795674494902
61948,218.85110832330543
212218,387.74947838302603
284506,360.90521959858637
225092,196.30929875047823
277737,109.70615863571933
264121,127.07053466624696
67331,265.59082981904396
253760,207.87257231139012
11720,187.09043578984046
30709,159.3396769103293
136500,283.9031600677711
192783,270.067994894435
207934,298.6516330822079
219386,180.27959595509685
25023,233.49652160840452
103758,358.19197071664706
100947,150.54900460689922
71377,276.8799524290725
42842,192.46151191544712
164994,218.38369136440718
164443,58.08307548361987
298448,8.878422740110915
96543,292.4198026018779
107,127.19690962672026
99153,223.49834911618615
167298,191.7629053050243
47541,352.6808615995391
249427,309.8415006915975
120849,158.57131434969477
299746,77.50820317236561
251592,206.12068824963833
23449,286.8499182448307
282088,123.82292632688235
66959,250.30510569154822
264190,145.9586471764653
145688,160.63161416102812
113596,261.0119026027162
144717,314.57220760018413
1710,85.93056164420979
138573,150.49067438513637
242888,357.42422177504943
155483,374.7504850691526
190779,280.3494622205704
74498,333.41718409812665
262424,307.3654849350961
227195,287.78470404296235
264748,98.96708816362552
117935,209.01856616749382
227786,342.7403003139517
157302,94.638344254917
110037,125.00119088818879
61734,227.0761540921511
261117,262.09314001036734
198972,100.49640386164837
122181,392.8135870084549
272279,307.0594091355332
266192,131.5040285228626
88520,83.50804849219467
274494,325.59030310042357
8229,148.79819002211164
272656,176.8593696936156
279960,352.1769683373709
139131,349.1533545762303
14122,129.43102632479548
201348,323.9837850516383
131176,257.0172282687052
150542,184.93245756862154
112185,354.03276209915373
257492,285.80330329834624
70751,248.18706715490708
49120,327.90302109743226
196005,144.6925833882997
39079,317.03885171990294
162709,277.09715126514646
88368,225.5663275865875
43326,183.3053375581629
7488,289.5635085711742
57794,85.88390765087613
116057,281.5502558855978
42952,256.10872218389363
103794,112.55915310177105
231238,190.3806510010377
112269,275.1370723240543
16074,319.8340749550688
188449,281.451517818968
230850,57.48428350465447
26778,109.82592645188807
15919,380.46501271295006
256393,201.72386644143089
23850,312.18936778144405
137895,233.63795651083083
239443,347.4442659783385
179638,130.84648909949175
183788,78.30536287097088
46916,100.64197630389728
24555,272.94969275312565
41578,356.3692730143427
101752,348.4465046131784
267144,130.71078795294935
71161,274.1264445783095
1554,217.8859943165564
271336,164.14301470040266
127018,385.6790479155332
216609,272.0296778408972
177706,92.19502611426348
208578,289.4294167738447
19241,213.33330548604897
295377,220.60281410809287
88180,166.78677589457791
80683,173.44571175662662
90104,174.927036291447
71201,111.72709912984512
11458,383.4473365949937
196526,285.69840866020564
150811,105.53243239582092
216526,182.561181915514
226214,303.72667473547153
237306,328.95732643425936
8119,180.92336661816307
274546,284.61674893586746
237516,143.34470792596716
67587,359.61446659567827
139253,149.18504111986886
17269,375.6010468069927
104699,227.73815812067087
190953,125.36080973466927
220072,285.91494517693326
52482,209.77308585832063
84251,282.90991065112684
83968,244.06347872047988
25320,118.42986901611675
259951,127.10631290133351
198179,377.41101419310723
269454,207.2357326060122
105085,327.27459663668674
95952,200.1387192939301
285044,369.21614502735184
273610,307.45980318219165
42272,278.29291252463685
5042,199.84948514236714
209946,319.7141853630293
180344,212.2992810272844
126439,358.2069760343187
246670,296.5857552933196
181829,84.37957459770084
152501,201.60050279178307
63841,226.95436797220492
84434,39.74366564192975
10000,290.7309069733992
183549,246.10148817601777
178812,315.5115230442159
15432,132.30242958342706
41408,219.255361670653
287,206.2164255219856
150831,93.53916033050304
205619,353.3593688655693
243488,376.02198349761676
82831,316.9958201442833
125173,187.5980971654211
57038,259.11677204571777
274623,108.84361278842655
253069,215.35704345856368
247697,64.16946421692234
235962,216.89682791751218
90970,377.63994160234694
190581,60.51463557802321
145798,95.52181940649191
91375,92.57057777652875
247426,66.69996204657483
258615,306.02047958241826
125905,145.51129634856937
32156,247.39096462223102
263184,365.0739042236762
59437,185.37417259314867
250048,245.69638658257605
3916,318.330856093797
102844,332.2929930400783
58864,354.1713720767709
145228,309.93203568466436
140420,375.77691632803305
134465,263.6939510454191
171420,189.28887213841878
136456,213.40440383688198
232590,296.7606164177515
106189,281.86175781128503
222017,201.50284994240596
10591,362.56741566991235
241162,221.93997596144035
189332,291.37837984937653
57090,181.89799857960992
157941,174.18776908920418
242681,142.66888384382196
107411,263.93203150198707
160126,343.8701578308368
64491,338.89354777529155
164689,337.78481629149604
198492,164.29757161018873
80302,256.93731362188174
207595,145.3763654830516
171830,342.16749959196096
123169,315.17735566162304
262119,333.010537387992
279266,181.39838077987855
187413,81.80681344894862
47713,147.06956996144103
38680,174.3507040441602
161515,261.1115162742499
236005,205.22235167091156
10238,157.752644992106
190998,354.23995139993946
131143,307.51184683732487
152752,151.014073816865
145988,266.4367318228366
43589,361.7228586104628
296887,176.90609265854397
69223,177.7581278436948
18387,331.80297257707196
20029,113.92273047824024
241393,107.20327713763837
93412,103.26329725749606
12806,330.39063219586654
7038,329.5015861180346
94986,255.9219066855162
274030,146.0035155842982
209864,299.2711804727061
216103,72.7527780843035
223539,156.51755763405603
105738,184.83011879388013
268166,124.65331048907187
13397,292.20577319166375
219411,177.77672201562933
58494,210.07699345472818
261494,386.0059042002111
246009,137.48705267481157
224020,337.1152747831156
284484,300.8748767341941
151034,154.42904879250077
98349,336.23472760252525
178783,191.84277831774594
192269,211.48360947375568
91300,290.3054789121612
120115,101.78351327278372
26658,239.7314090400729
136639,173.86570629268797
124502,343.68566648136044
218603,291.0768336835007
203651,193.2494563048724
198202,166.74416978495577
104796,213.80600167513236
596,327.31317280405193
87078,366.1925379465066
113786,376.12211916294774
192202,198.30154883836295
275232,361.4037895520784
170012,300.40226315460393
215298,237.70603340546322
68312,333.3325892949468
131813,316.6008887338703
49888,336.65365871641797
279553,216.52166188298617
260407,180.04542675154212
181647,109.62526260969952
200847,190.80288428416162
128967,129.10464755237342
111975,333.06220476456934
173767,310.27198174476104
250355,182.61302559544393
219845,100.0427430407582
159291,216.27033799172295
190700,319.00490570566774
2570,237.7344276009211
213772,250.1038341273171
66436,180.44311271950798
113008,274.61744459458623
211303,66.21135994675346
22142,180.3991875974236
56486,181.3203099420322
103012,147.93208251859213
178839,297.73020239368265
284053,246.2366677601798
181470,161.75257430651405
81627,119.54641418481695
17225,153.44608917055348
184801,181.24441690102904
154378,196.07607228631682
272220,250.9639497902513
62025,321.3462486310123
139569,248.17607865439194
250651,343.5679676584802
122167,127.03331430422507
62877,177.5323963116542
166038,204.73914269627343
269682,218.50790832178262
206795,254.33752822778362
63384,344.9863430255382
295096,199.5075217952407
194527,129.43536262399405
110227,332.71090936864766
87615,132.6318581661759
128420,340.7873347566961
78289,286.87389049352225
157839,246.52040907031412
203581,245.86322343511705
127758,325.17435620825506
172694,308.9377980704991
117202,141.88681299325614
266845,357.24679193461003
170902,57.50044407361741
194480,273.7682267074798
149530,184.189575412825
85297,340.63163305520396
69651,284.1112670358074
242393,151.84081928506325
2662,205.42007727911692
67316,162.02506282479152
40609,73.83691672339084
171768,198.18199572169752
96319,259.4986902819577
9971,295.24570171890883
25548,255.67380068786568
76551,318.5393441848188
292636,356.689609760252
237990,135.3159192468563
11253,132.04834073294205
85602,108.39362196416651
43082,351.95983468478073
177867,236.4783704723723
237763,336.056266899117
37469,134.4858941109391
366,144.31086429554006
69560,189.57909309844078
244190,145.6537627452104
95676,99.53006473125868
166274,315.99617657769835
29060,326.06717359818435
99516,292.68370347179604
211589,381.3946262952014
217313,133.2255691283346
203221,147.89068077769898
10708,191.51175539278125
97921,355.6711970727814
198151,223.1765113044184
200737,247.17352820405665
111106,304.3460395097001
85131,93.39398937579655
222860,171.5884668424802
10583,142.4530906312197
259151,61.382814406538245
222411,177.9341221387853
109377,116.96538252989016
151448,210.70127625749066
179948,129.28541844244768
123071,394.0480473313262
36677,336.5726791870138
81223,61.641254173165684
142771,187.96723847544382
123601,214.24397125821022
34810,305.007290998328
37684,166.38955529932616
18568,155.59681390782023
100321,212.25706675328678
33039,291.69080069459034
271403,383.0135782897118
87047,196.9592374758687
87246,311.6150520016635
183077,95.71945127031258
218264,263.4528947466082
192834,355.41583599060726
66430,354.69494524110496
113867,294.21347114100627
36965,228.83516913675484
110466,202.13497759815468
195739,155.2548140831861
277679,265.3888961461846
150106,177.89880078171635
192198,199.57167692317833
198897,179.0746429538729
91491,175.4677034149812
238044,287.7853949908296
208555,264.03426579991833
69302,219.63048996538177
272669,286.47754220535666
241625,171.6136733540153
269381,291.78201993783966
274987,145.35975849111333
55762,221.6039947240218
289440,349.8642398151077
149869,221.96488284797198
290110,216.64874128663288
117900,185.79484297692224
293259,105.54960841149315
131194,256.1394453394395
115239,72.51692602237125
108231,305.0680493145057
289222,258.8528047754989
291280,295.16172489082027
146312,246.81789721393164
19669,208.15429650596974
246874,153.81876101117848
233431,250.7108608528013
189451,302.729504187668
278576,313.1874793960575
27232,109.11210893267263
277522,218.48005673321828
27917,151.66942195305876
183140,317.1080852325403
44472,195.26539697211896
140723,198.53513101290005
270233,338.168641532759
66915,260.3555332659937
64131,234.80991102718204
243473,230.29627076245114
27858,295.9769787075493
43325,164.96705373738484
211786,132.4028779672146
165890,78.396600058411
118952,318.02655222677845
54537,339.9420440437447
75329,318.1681147681331
143053,76.62823118190776
245171,300.3657309356206
155891,60.72473203317907
82229,201.49449535910244
56767,336.3127140976236
55768,229.23202439377886
98341,369.85621648581764
101486,291.11757878750825
282131,66.32947201273174
285964,220.7744473114334
201193,269.71002675948097
49272,146.39146235193164
126510,162.81224473838785
111335,240.96466575712623
202487,156.6328978582464
207762,210.91936882744582
190440,238.67348594026078
230312,370.02747385767896
280052,218.51777977407198
252512,184.9324672047421
160019,317.9813219061892
90786,224.84429801963367
2971,337.2338623607034
239307,184.93086986165588
130358,308.4193985773491
124777,257.95167840113373
63814,167.97508639585763
111064,175.19616249645205
284521,280.4412224788433
119124,236.138109490033
214527,224.20889849418242
169622,245.6893197720399
287812,257.65744659244166
274012,99.90749001301214
281706,310.45585115421636
14339,210.13832807813148
246666,177.15870714637308
255531,288.28516029369007
237702,205.65137011785563
165823,249.23973179199456
3240,214.30808443559135
243238,310.2899644347324
11421,246.34916543955356
2481,267.0468002893605
134067,364.90135379516363
158860,125.1570987625252
119257,149.36101780796713
258286,128.06413319694994
297453,323.64698522169664
200142,143.46327667336638
37915,310.565399355448
77054,220.33825883328745
97860,167.54598461161078
20617,362.9809541654863
176584,272.6322432679271
7856,268.7312837257117
42207,126.34855954409441
42268,348.1486932213414
4539,358.5933552774661
219006,178.99932997572628
15927,171.79895294210306
251668,318.41129817087096
177226,228.56746659314848
20723,165.80281621034092
259964,232.69804386596425
289005,312.1357967624986
56741,226.3481123628149
145966,402.4748987790803
298912,247.3880387004421
170286,139.22306552802505
84900,245.4960605083606
31061,190.69877173478102
276711,109.98699132074307
73660,368.2217331168796
284253,112.79352186672182
220897,348.49009852899314
177666,144.5041593149289
256128,281.7013645823268
285707,362.6750470449761
209477,382.4964762042538
249273,249.99549637034247
228515,347.87274701039485
231222,256.2862791203865
49805,242.76992412500258
114002,312.65633471358586
29787,249.70759112872523
91262,261.11921673140085
27244,133.7468441411565
150526,327.5604800469853
10556,343.659904787973
236064,293.4847146902448
215548,409.4377830753534
175290,335.76916805336043
33776,228.92391466291474
64815,258.1898150442878
9463,221.20715890167529
190931,287.11507345210254
47233,230.1677669504128
85299,112.84890027944378
194876,362.8309317341387
64125,64.37047063813509
32847,213.97731526397718
81981,254.27455351499532
142218,305.26568598072816
11038,102.5548110235321
35857,285.2561112883858
280204,264.1631116991958
75438,319.33227098028067
274418,253.79753975303709
87605,102.43794668620575
120153,65.81035866355907
97343,107.14627294309184
115676,208.64128878995442
138462,305.94291426700886
152682,154.01187884293205
274815,396.30285967565356
235043,361.78943585428857
67168,137.84856531826443
38590,152.21383372616805
111197,308.50361818043746
14410,307.67519535347265
192592,159.29759106269103
203228,301.79481402075805
187928,226.33668441210895
157917,212.01004603654496
151548,167.02915201933828
277968,380.82480251641203
106536,167.9695253431881
5993,352.92018802941203
105867,232.11515411524672
194358,290.79028516012994
238984,345.7111339486196
235598,337.3353512956013
140158,180.69658211959594
166167,250.655921539062
78735,375.42643314793474
92291,259.34931546956716
251588,360.03191480213314
261469,379.58325539006114
68871,222.1104912536437
7054,92.85839160714029
188878,292.20588391701085
154201,337.10284379026496
164618,207.50017831181833
256533,257.9783399604266
127859,168.19792870877842
14190,111.08495400549786
89176,103.72323311015609
104398,284.8486965374661
5071,154.52362150649986
242080,255.7949713408519
75101,140.72463185932108
218990,315.9160335761537
20434,109.74060708890859
283287,165.99086403649721
211948,291.39202794382015
63392,214.46036884517594
105971,237.9528465631768
212212,231.41411501004237
87213,301.96751006861336
138424,175.05781269301943
131377,168.31886554186383
267534,142.42815057195781
199351,100.13860318262151
19282,291.2412043182435
254929,190.57494210596244
152210,282.71734750898116
130761,174.08034240033135
159604,377.8333718046353
249655,340.7144529959202
140712,234.24317548520355
203077,299.5259745385336
79240,162.58573778721455
181454,310.36796215218334
39245,148.2458601288531
87079,205.41058044555047
134772,338.33545851526884
103138,141.45109352219026
59893,307.5648636333241
202602,142.9004577892529
36934,155.8018437113211
149893,221.4194345245253
32494,300.3739689296466
261527,150.27426820902645
55890,187.71291481044943
53345,339.7619551944159
185322,185.68846659221794
146762,167.13110640530556
62940,364.7900329166808
183638,366.80948311681556
280924,144.03611074128222
138567,386.52987881451975
21806,158.60361898906416
221108,219.0373304954037
273213,341.489989075984
280203,264.1924497467581
74317,211.91450631368056
107077,307.7676325362722
131371,176.00610926403562
267073,349.86844603436543
45147,93.5500612880885
159199,214.42366834927358
229298,218.1379713627094
221876,342.51105539105174
233707,195.0065548537385
245251,262.68004820768414
204189,141.58121167938967
235472,234.46240334158472
24139,210.51928247754867
285719,221.30435597811118
82120,221.71875740104102
253673,105.65832003350782
28892,206.13025472544058
107005,91.25252151835747
227155,152.62170179861005
120624,140.45195980980682
107196,303.9386414762257
148558,273.14620104852287
274813,213.47525051456216
136168,270.12988729402804
205133,264.9594897452467
233636,160.2153137917536
190661,368.7182015981108
238748,199.33909767136072
227816,229.91814222109468
150500,135.332515484026
215292,369.6507272350223
7927,144.7886293124903
235512,219.5621945992815
49216,291.45134997122045
45568,328.7962471289652
193640,137.75553915426846
130926,84.17376598097435
237542,225.64582832353918
145868,319.3300281565231
71488,278.4706721553949
31676,310.9091708700261
105658,64.67128727200105
285415,327.60963085248676
108433,160.12192779884288
140527,172.94776426584212
21606,312.733428557138
119624,337.55646216321
298609,300.00239446664733
92906,162.56336640124817
53973,261.08119559538426
275969,389.6851220003057
221144,313.08934402973375
40073,236.36049338397075
100954,147.87568530198385
294194,136.1833395444868
155639,192.34676033206148
219591,191.98131249285768
14355,324.35844442015195
278342,170.41601180837972
189671,170.58098177835208
120051,347.76120467976995
262249,345.87016045247424
51847,255.3272625016677
91223,338.8712739113856
291589,343.72992433020033
62569,378.8812436190972
37598,74.79655822918471
188861,135.48849997134076
158452,175.43404429865564
274706,380.96464904784847
99247,182.34592400957146
221023,404.7179527762537
18567,136.3102367136835
68281,218.11530733167578
98025,288.48676740812755
101318,209.50338898835528
190295,170.15488189734205
293465,225.47322003540344
203208,282.35004096196565
170796,348.5851829961807
3598,301.82101676448184
268925,186.13875930582776
23826,155.87699855625402
191985,216.48971876809838
60247,287.59974877296
299024,374.02206404196176
64476,213.26190282916943
245711,139.53772663885707
148666,131.6115325410377
45317,294.2568100439041
209437,112.76837674225233
9544,157.27381838219074
273999,222.1463408664717
71110,303.7934213670922
141029,110.30244437021312
290194,381.11473840067987
252180,376.04402902752486
289067,194.81117276185947
249999,165.15644043696437
286530,330.55605298179694
92937,182.34915596524243
286428,199.12031417826208
88144,135.79072817893
173830,365.8282169189591
13464,177.15611870381048
67667,211.6331635965849
73511,250.3986870448706
229458,315.129977784995
