id,banos
65576,4.032413847038294
144053,3.424433183499592
276557,3.7295986533947323
57968,2.976139748756737
231929,2.464028497574911
231254,2.3990426902854374
278875,3.3305570519184284
80411,3.041993740233743
214179,1.0376105956215875
176425,2.1392100242622965
61529,1.2669621427138897
130796,1.9395315627630332
223846,2.791428766104594
134971,3.355037698099975
154494,1.759397308041412
252473,3.6963073272296554
270325,1.318967213974118
239414,1.394768117773473
33402,3.30928942622183
53521,1.1951820835851772
176462,2.8076513468553017
287378,2.5639356973927288
209975,1.1429978971194577
246559,2.20980266940635
133096,2.055367042749951
285422,1.7159715818124426
88224,1.0915124457667755
15139,2.0606966699846168
80905,2.651713416361072
277626,1.9158508482875263
119146,1.432702778694257
2519,1.9732131985806924
79990,1.857565699231959
75721,2.2894780488687134
110937,2.2796392206265343
112697,1.3101329068836483
90068,2.4920407239498332
240922,3.856993442793952
200971,2.2788274986098473
267845,1.885519237811872
164716,3.7951646176207494
57228,1.443282586694882
4072,3.10022996246216
204871,1.5873360347748335
278468,1.6522354178189953
134544,2.5933827725565455
199380,1.800633312251321
227905,2.6123798427712
257544,1.8420727890604396
222478,2.1680212029885544
287686,1.9600296351464053
296498,1.3755185992214025
95900,1.704517057048107
159343,1.2800397281452662
220352,3.070932355055529
106953,1.4294448176640162
270006,2.332476505889236
188507,1.4158646683085458
90499,1.6959453658495565
163389,2.41727923927931
185237,2.520770432271934
244847,2.4798703456639584
156198,1.9394878850648125
102500,2.9343466313065165
275539,2.78977267682856
286143,2.0112240001504254
88761,1.8947445593923213
115021,1.7844689557918714
120133,1.7027902818509788
134732,3.989900159591177
182699,1.9290593905406945
274390,2.818770283161397
195083,3.20150078040757
251009,3.921992200436487
193464,2.1501831334978183
235522,1.542927617829575
281821,3.430834348569467
280346,2.905456505768271
51212,3.041415067601325
79122,1.8247791737120118
39539,2.2273701037209337
53984,1.1098744415441664
5625,3.7501857001226853
20573,1.6097290378944613
40854,2.386538987873119
272119,2.115015721819797
183600,2.8757350631718666
22179,1.98779809888515
152594,1.3934351007382206
710,2.5537136298542804
143863,3.232046422774533
127493,3.821843230389193
246747,1.7727395691095866
109134,3.087962522633082
122858,1.8557431431591391
40746,1.550784216131569
12664,2.085550308027919
152450,2.6358442461710023
61707,1.5690070719661888
275756,3.2076473236289136
184271,1.814420917625046
271329,3.1972132177893204
168120,2.0215135222542635
184762,3.2983400252420996
15781,2.2625773825075663
94753,3.393903725422511
111202,2.8505870383931775
61174,2.053235260767187
234946,1.2827959049782651
82633,2.0045980553220866
219793,2.5952408529385527
88347,3.0969183127460966
260492,2.3609116081226365
62657,2.8727162556750376
142525,1.5108145782011273
298252,1.5795745966220014
149291,1.8795320688247485
295958,2.712338010036006
128032,3.217175523726401
298723,3.5110610793060664
109961,2.7387968497252384
120194,2.1669398515847798
114549,2.457611670514889
184857,3.129646554778822
191377,2.6273330467606884
164794,2.0108187558153103
174781,1.4902576884965366
232741,3.4665912465340845
121474,1.196095676785637
230848,1.843195468733314
79663,2.0245954245646476
14634,2.065713935099618
244426,2.4311228803177807
163362,2.675532608236296
243981,2.8652748538177994
159711,3.2570505018882105
58254,3.707270591528329
268081,1.6279284966395584
208342,3.4034068601329373
166904,1.5276877199496817
9020,1.3345207848409502
186579,2.2024597403840294
56188,3.308263688458302
15288,2.257551560824913
120997,2.7942907996899446
44818,1.5330633340189832
98791,1.8654918469405746
287611,3.663674379063232
263743,1.735812116294104
131812,3.4283543794999587
184803,3.0204924114280156
57664,1.286108541040136
39683,3.362125378726097
239142,3.188271618947613
262389,1.3909622414042728
103799,1.2557868454449637
229952,3.7771222449665265
273701,2.636494852304426
8864,2.596484756897506
11895,2.03028509403467
153486,3.7718091101661826
194853,1.5543940751816951
39259,2.152567567604284
219114,0.9822519908443724
276871,1.7819014642396316
272815,2.9154184070319156
136355,3.5645112234326604
144805,1.561919776414119
4607,3.0295372588681584
71959,2.1682602481761033
121519,1.7038417826472367
226163,2.1481865245635396
111399,1.5491689506240616
230985,1.5374089675797835
91883,2.5506988242974704
19505,1.6971661895083683
36254,1.8108532980792313
213193,1.2401921837432026
240439,3.6262978929132768
270419,2.111123040200142
107076,1.675236595198147
297136,2.174293607797165
7616,2.2344870069282226
143384,1.0514159716479015
214996,2.2382656294957664
216142,2.3865607413003467
30771,2.0325999590148087
241823,2.076681390144242
115309,3.10452129154457
7145,2.711431866714982
45684,2.5842571144549784
267029,2.146729979453567
33661,2.8461564645689315
224091,1.2863234067550005
87960,2.1324118593855195
285157,1.1096701431884872
30255,1.7405599156904081
202238,1.7449470658050472
45829,1.9674199891086155
103062,1.342828694258281
212462,1.5407604034041873
290370,1.8611053054125317
167880,1.664564124944184
39432,1.9755590192601242
267546,1.5814333507381946
271567,1.9984812583997158
299562,2.8634791112227393
225046,2.398795001948183
31893,2.6939666514794585
97808,1.847587264613566
112380,1.0848549421231033
63822,2.430386512601047
53200,2.8344023374720058
244519,2.2525623127728234
36121,2.9581764965518063
152909,1.6143166877004103
55530,3.095816125212609
271859,2.5151655334940433
33612,1.7919440907037676
95857,2.125193148914553
256184,2.2941390859782
149613,2.996432330403547
86138,2.5710027178115307
236972,1.9038876948730998
54503,2.378154002357083
112576,2.1199257877135973
282325,2.703991627844055
74836,1.842716019496046
264538,1.583355779482988
216385,1.823165582135632
94387,2.6277836603204228
38940,1.8806671752950044
254014,1.6908214127600865
274043,2.020276030496725
244570,2.428593842576655
260713,1.4414609207476157
58948,1.6909540726349743
221371,1.4187969140070937
170879,2.391262290658823
282916,3.5588291898338302
261651,3.6598865973092316
86423,2.1016381674390345
122683,2.1582827458920635
91508,1.9369128524816632
943,3.3918846956681876
70120,1.9910657965057963
67461,2.0782159054621796
131230,1.836419364300446
4083,2.6830333357915905
288122,2.708867585766312
118470,2.114120295487984
91704,2.524062132834803
207789,1.4677858693903403
204491,1.405088225247773
100803,1.9072507528290854
243084,1.982043334759664
97234,3.6384234047268706
137495,2.495808865914511
227710,3.0854080188930784
175416,1.3303106497523363
237170,3.48966081468017
200475,1.9149487890276489
5690,2.698360210923961
293838,1.8579461958202887
295173,1.3217715562193462
45497,1.0985442526932128
154800,3.145198974315093
31523,2.1322428990408118
207823,2.2288571926776592
183849,2.8548382265411543
239375,3.7835583630374243
134580,1.8916910713352868
284239,3.4180234788982156
114037,1.742574698283946
8804,1.0746790357609264
161410,1.78505191244683
251926,3.125064664576145
33380,2.041679112344889
103698,2.284470408832768
104184,3.6391740198448868
52129,3.6113617434662717
267150,1.9702627494566494
189266,1.6303106239014384
111588,1.939730238122297
16612,1.4132668661979033
23493,1.223570576801728
191590,1.6338814964568988
222157,2.2913695249245682
239902,1.8838543296070733
104678,2.7081919893714628
234373,3.564189179051409
181911,3.909091793981976
84952,2.053122878418039
80719,1.8586979390834415
244493,1.9948717469029766
157758,3.5318131941692648
98421,1.2461124942310338
192566,2.2727946384060647
82400,3.5272107072677734
13130,3.462587561896075
167601,1.6240654812880224
33584,1.5935577975396225
82743,2.5137928313063953
100102,3.2175922758857753
33639,1.851684142287515
165704,2.609372446857789
289579,1.7453927781277816
7818,1.9396061294762716
99882,1.7154502764887436
210612,3.0196590746512353
243945,2.0105379795050515
295469,2.3371017150554274
144249,2.3755077790348578
223940,3.447897245922837
28081,1.918874562510411
189870,1.9728181569497854
275899,1.1636114907333301
128645,3.346329436654671
52639,1.8003750117762285
197490,2.3802603979541446
262663,3.144845527756072
88208,2.9192935429907823
212685,1.3909726725193452
283701,1.8791966085203804
113549,2.148826210106236
213233,1.1997343740941426
49188,1.4634497282970087
252287,2.6200410277911277
203985,3.213217475940542
279182,3.5241339711738466
72850,3.382536005633936
114231,2.168188428174153
62143,3.272366886348504
225781,2.6778620016469925
89358,2.2122711472969208
257948,3.269703258988313
155052,3.437092436923243
102483,2.695150979225146
231017,1.0864194103590528
190114,2.8701964556107042
86345,1.5667199208565938
145111,1.803373836602197
120781,3.797446627846373
222661,1.9852079795341748
161418,1.2317745464973817
46222,1.9877409880020434
181505,2.141227269122078
3289,2.2006983288369653
265946,1.0942565871604408
24203,2.457236790049801
15275,1.4775300116870267
217397,1.9724734999667148
105903,1.1897271930059634
269962,2.711245298941964
74700,1.6660986869549501
225388,2.9099368747629093
239894,1.7714557610437203
11972,1.8628129531167301
83374,1.0898426890148236
198084,1.8393594832355358
222991,3.647942738133173
144655,3.2269368754488266
137876,2.7094030439632553
34073,1.6641170266653857
126121,1.4629192176937604
85635,1.2684088930627238
11027,3.354448299979931
193900,1.9699430415948453
129082,2.002902388095613
30451,2.892331913604964
258758,1.8459906759572222
105052,1.114962000213108
84828,2.519822299495865
285604,1.6387193932917163
250425,1.7793898015602116
259857,3.0395044573806387
5770,2.165283941045843
222768,3.6546315306999957
224760,2.0826457039630344
1309,2.0036813905350623
259696,3.213534917292441
190618,1.7061873474868157
42136,3.727701651317312
278884,1.5549674366450639
155734,1.9207116843273162
237892,3.3344535797961385
229480,1.9484962324821744
231139,1.418237359524185
256572,2.809704545315994
33954,3.1879065323131304
198334,2.582731870924757
34274,1.7269212925583968
124721,3.3115834960931383
51789,3.202729109260006
218593,1.9760266330512244
248983,2.2968048794416602
79315,1.8116629539679547
170908,2.182247355746654
70937,2.67051223375763
234183,1.562453170065187
98929,3.4526408975002445
228175,2.5275153810455566
33936,3.150873242101313
248039,3.249188101199048
118137,3.322876464569017
50805,1.378312165530187
154155,2.037312541396974
283922,2.504965147059458
295174,2.03091309852035
164518,1.4744491385630023
188380,1.9369308230064235
157638,2.144739943566961
2780,1.7730296179213327
211626,1.756910406608055
143144,3.8352575948082235
126539,2.1825946575144397
74831,1.1061973997631502
61728,1.9491025234982042
126185,1.929494999227662
4445,1.7014079573382288
226920,2.183633223001234
186603,3.131190764338425
237416,3.7160815887124907
212882,1.9962263453222258
132612,2.912330198388399
107531,1.7276319177412252
95969,3.2696058485656447
168741,2.276545681925601
210066,2.2931960961235025
162450,2.1989852539758545
286471,2.0016454051144925
100736,1.0871730322763522
152045,3.1978743514399413
84151,2.8940735406401594
76096,2.8589388323192004
267884,2.2164841797687944
112740,1.4254722433333056
77801,2.8802117648002286
29167,1.8286301930782263
289719,3.6021626297605547
58044,2.448230276775089
149726,1.6067104607974474
296486,1.8946064986942996
54556,2.3031401140636896
232620,1.453716527785055
60603,3.7780152563287928
27539,1.8546305219089558
152105,1.7184501987358478
58412,3.1408383452348
279431,2.4719837424778084
199833,3.4734212817380037
255553,1.5086332522780783
72263,3.468375607912695
27589,2.8330992807008415
55102,2.183770669846444
189422,1.7593392095950726
214848,1.621828560710428
81404,1.9432747398715713
142214,1.220500019462855
231819,3.418418238205815
61425,1.8242886321847882
181469,3.6670560576245808
278519,3.248266873040374
216985,2.3805288322520615
39327,2.8604963697498573
94779,3.737631782979318
279465,2.124601669677988
119942,3.8597440875098004
56008,3.1356781700635663
198114,1.8075003443012807
23417,1.0749737742660532
96662,3.6395388880086124
291159,2.543019969278938
102406,2.767940557677985
98461,3.2083638774399312
19632,2.8529531225480556
219527,1.5121103523275736
172099,1.719925378133384
250558,2.3138937314047516
186325,1.931403539282961
259025,1.3843608808271404
143287,1.3935992596877638
147757,3.6486600525737987
233658,1.3515322520162678
114673,2.5565383544735116
129448,1.8475338906553764
261906,1.732796402772674
247758,1.6832743349640162
149604,1.5746498343157456
82411,1.7687881649167136
135755,3.4438676204895584
13112,2.226224273722586
178726,1.3830944562325167
299463,2.032518823690635
284373,1.9255843668461892
156230,2.2551051863773295
117002,1.4719435695325094
288587,1.8647777736417095
213629,0.9782871675348708
87797,2.477157318060086
169583,3.711127199813958
178084,2.4757717289638075
163352,2.5977052713122566
143726,1.9984912696433434
123757,1.7164889719169822
47969,1.9401683995898367
284233,3.1509333787026543
78835,2.512226239298218
173481,3.398896035261877
258337,2.125348914623726
103636,2.5874172472052304
3588,2.1256860104295856
153436,3.1154982431274862
153685,1.9113831027921102
87345,3.3511991739772964
67938,2.026505225015368
255334,1.4564971459633436
226436,3.42660162862888
99033,3.0253483136428563
237214,2.1644499090019145
221917,1.9532536925842867
127514,2.9494951090857895
258276,3.61133734291778
63667,1.5003313250873105
259052,2.197041653291424
196558,2.006144218711925
266680,3.8215100317384376
290216,2.319564245003752
140028,1.3997871116536658
248613,1.5832749469089606
105627,1.8336336102082091
69868,1.1762075759467725
60041,1.498950969763794
141639,1.389118095185316
275627,1.017874769081091
55289,1.9634532154498419
100811,2.5949686297302836
249856,3.1953111504533065
112554,4.145645850825609
30732,1.642700275965789
6291,1.9923002570740822
110267,2.1536239354562907
17585,3.78378277939692
48184,1.7088496691089996
239278,1.9570437431257641
144489,1.8393407027042472
173058,2.4907924169480165
95032,3.155762124972768
64158,3.2995009406189757
296002,2.108214712042544
63303,1.0395561194653764
297108,2.3002899961067182
110261,1.8343809820485817
112417,3.452594000718049
174760,1.9971133623011692
255264,2.685272045564377
215367,3.084527880600007
146641,1.8586347005443422
290727,0.9951142967559518
175261,2.4027892736499687
288117,1.881841377836609
270655,2.148433384408558
169422,3.22424048019931
62921,1.5021997497492894
122123,2.319566627543324
191358,2.104127455849867
84795,1.5535133874454103
280702,3.311023333150823
296831,2.906693236029431
235180,2.9991241105210444
140897,1.9777575652700172
4904,1.484726999937447
262201,2.7120089747260527
272828,2.5053028385120806
224394,3.7528806670716746
238224,2.1805266547604423
295332,2.5681346475656652
90184,1.8498271115974732
54013,1.9114029505962324
211393,3.085261866061396
118084,1.5070203364670365
57666,2.219377723012122
134652,4.070299931824263
81453,2.4702551781719047
161457,1.62897331006337
176736,2.494755545260501
128336,3.0365957966648
1771,3.5330189515423345
69957,2.5549150360492288
26698,2.0772151522673554
86587,1.5644857074560923
299257,1.6413018973913385
48089,1.9949812392012531
76677,3.3216658336140394
169054,3.1035431846904533
177609,2.1698943305855978
284410,1.6789446106802188
120443,2.83593137940175
107272,2.9512074549270118
109797,2.1017098911596963
144706,3.07089162872792
42414,3.1682384605227765
225118,2.6645162825241493
43409,3.6444362914567465
283631,1.7626436807696573
211133,1.5566121064324914
146974,2.458961023625578
8324,3.2736067691811233
232628,3.5490892454900393
18601,1.8426837034005965
64620,1.4584480831545943
82405,3.6409325594483444
270908,1.7207919978491881
66369,2.011910405910065
229497,3.500918890024295
273458,3.239916121890113
293064,2.3246775001973785
134998,2.1433730632994026
56337,2.8700067441096837
57444,4.038994810053074
290849,1.4544530371812427
210631,2.5885052382171754
246977,1.8496425091739648
153330,2.380410735944674
209288,1.5172386001248093
26148,1.3449247348101507
4518,1.7305320971047926
254712,1.7609395624979312
22381,2.1744158899107044
250829,1.2517182615229983
80830,3.0106706462987356
225348,1.576741677627608
249695,3.4010167787528403
183304,3.7934501599357415
226888,3.215314165173271
26919,3.1698695533602708
126896,3.090128399199869
208025,1.255491184216513
227153,1.5010988977342665
288411,3.5321278050059566
50213,1.770927002326381
174179,1.6662745218499908
122602,3.3380446150887346
96436,3.20880813528926
243339,2.9444150764317363
294985,1.9373864475669635
68839,3.457357563601899
68535,1.1177213874544176
268729,3.6275991051813468
61948,1.8849047507109866
262497,3.6598865918206305
93426,1.805031547845291
225092,2.1721494708582245
169304,2.250887671464913
277737,2.0828045558970953
90025,2.6206724431322055
264121,2.1159785128411968
81750,2.1261855852848166
151753,1.7827644091488672
112232,2.1732540319597544
25520,1.6950205002956025
67331,2.1841793798183393
97230,1.446288534279188
254575,2.8058339629211217
11720,1.6242278615355892
178342,2.5025613078766975
30709,1.8921836300252233
223368,2.5010871827845618
136500,2.8710397193523884
235918,1.102577146057858
157925,1.5606082517077011
281300,3.6996698374029697
39026,1.5843626184389086
192783,2.9290719781101786
207934,3.0987018807103426
219386,1.8530808612684893
18234,1.4120526447365438
215992,2.1303669442008655
66993,3.5391302369450868
85511,1.2449135785219285
67699,1.0631840682047193
42842,1.8269523266666066
164994,2.266167362529586
92667,2.0165987337168105
164443,1.628234099189417
298448,1.5887228680350267
96543,3.7610696413856326
107,1.2800146432464363
157246,1.5905271821646974
10168,2.6441626237305726
99153,2.0309555316666197
117955,1.0323712395226925
260111,2.8589327730148515
248234,2.6766225545486497
167298,2.4929801448545303
47541,3.5902399435671404
67655,1.6664237082145241
249427,2.1961938563247547
120849,1.7440312092018622
275532,1.2676261626565855
216538,3.5447856406000615
43667,3.3757274339812424
251592,2.7198744208259424
128572,1.9961208372691615
23449,1.2978847095098422
125783,1.6749700906066889
223994,2.7305702908709577
282088,2.158788615754142
4247,3.6527798117549986
12365,1.927779720862265
66959,2.1975786673056095
264190,2.3969430127996496
145688,2.4069481498188448
118509,3.7741401334278235
138573,1.7360734176794195
91974,1.0890339926665304
102302,2.274931692980551
30703,2.9713670217828723
199554,3.109350055573954
276465,3.5626261477487686
146864,1.8898069606548207
61755,3.556895114825167
117935,2.259758815624434
94622,3.280973749219566
110037,1.5149093383474723
61734,2.094571459372841
261117,2.0870912721856008
252486,3.217669419283984
266192,1.6094808657838982
274494,2.3009593837172795
66784,2.068366860342099
94921,2.8470492440202975
278087,1.292604814297756
8229,1.0866415444452093
272656,1.696453729379696
279960,3.8230441900255605
87434,1.5928501900978735
102039,3.189254712928171
152820,1.7675383960724194
201348,2.170493223333835
150542,2.525307358828209
112185,3.5894573182006244
257492,1.9010053482209084
70751,1.8193420860718799
49120,3.0386237202161097
196005,1.6955518624951489
60648,3.4020582550991385
7972,1.7053230904482766
88368,2.257521391701255
43326,1.7304622299302286
229024,2.338259545647416
7488,3.379965574163033
54586,2.9552307706838485
116057,1.788318448483516
42952,1.8163516994226445
105655,3.766549794397443
231238,2.3557282382139086
112269,1.3490068308130303
106631,3.6689533493131745
28404,3.259860534279212
188449,3.4803153729274166
198184,2.985717373376845
191609,3.009429289810536
188736,2.4508216102762987
15919,3.595661229558983
256393,1.8429890296065659
117890,1.0736459304898454
23850,2.6134698880451595
137895,2.319383814813057
239443,2.208056945909304
179638,1.8727087174714114
46916,1.4914612146818371
153580,1.57248400374411
24555,2.8444578462873165
101752,3.6791310136763222
267144,1.739793343529562
71161,2.266914556155049
1554,2.1897916815140333
271336,1.7067664988727942
74318,1.7707699808703798
127018,3.9137651047658157
216609,3.3425796112153
193770,1.0911264194447903
208578,1.5873698383494157
19241,1.6692559194630634
17788,2.820512256020338
133996,1.5677097131747506
295377,2.951054255292944
88180,2.452008698413111
2954,2.5589837347110724
171258,2.0181708253881436
230434,2.0963270574128665
196526,2.209707830429646
226214,3.090866772869679
237306,2.7464051914767937
175512,3.284008891102526
294392,1.4891273556270286
162206,1.4863400132628992
147498,1.376246509801525
154122,2.344465508289138
219134,3.3276836659710596
80958,1.6864255313710221
8119,2.4390335127569953
99454,3.502917216670441
237516,2.03332475756966
121413,1.541165534875175
177571,1.3707249173315184
67587,3.3869043357403164
139253,1.693051603567993
17301,1.384884366360295
22968,2.9834533650002943
104699,2.1394604360695526
190953,1.236262565935475
208276,2.762397508254339
10982,2.3016544236538286
281781,3.159714501496703
182765,1.8376299484526017
52482,2.0319710071004655
84251,1.736133800245782
92628,3.270815304726843
83968,1.6357432227711275
25320,2.40540779832923
207983,2.1951186082406724
198179,3.9271618123419336
276814,3.740558223904021
269454,1.864646826173394
121012,2.860424494333103
14383,2.603477490406188
116102,2.0279438986348377
79066,2.7836864251669433
9786,1.3716602861577063
199175,2.9510992638037825
106543,2.657029199834863
285044,3.6468555530305764
5042,2.3990685281291975
209946,2.298171929517284
180344,1.8768970347309635
111026,2.4060961775112566
53101,2.580135476662819
258986,3.2830927469445563
397,1.1789710556205093
152501,1.8204391240066884
63841,1.8807606009818563
13645,2.4898470434629103
251263,3.3442861630719074
217015,3.442925727644138
228624,3.439397323838149
111282,2.0190831031134753
79358,1.090502597742496
31614,1.2631379196590375
155096,1.6258844607319087
181960,3.5062400618378056
53130,1.3671732113005488
183549,1.6082427163130324
11043,1.0420348137161475
165789,2.3898222824564934
216561,3.484368479750042
62459,1.6827974523551736
41408,1.9516197610315453
138472,2.380649058683549
150831,1.5895701765674115
57144,3.604260768392434
288304,2.5066476195886858
181447,1.1664106021853051
161028,1.2857253171626364
82831,3.8020266122362925
125173,1.801788010564476
57038,2.970773727477739
171657,2.7463425993253736
38969,1.206902220867289
253069,2.235883297235578
23317,1.7776835247643252
235962,2.195398936236185
283465,3.660924767108047
90970,3.2479439153301364
280586,2.542121261415402
14453,1.4092679964124433
46365,3.4405707808574095
187258,3.005270068355514
41080,1.007043257872486
66603,3.207314957727481
32156,2.010657589886986
263184,2.7376881725900453
70211,2.9863613738943675
59437,2.352033751068452
3916,3.6442519251007472
121500,2.0502234198569953
140420,2.563314126359281
262478,1.914483894436214
188113,3.486432268317768
46672,2.0741985815934116
136520,3.5103977844843217
278036,1.99225688860364
134465,1.667701705221402
255916,0.9927121570468345
245265,3.5155448011680868
206383,3.1324747266936552
104433,1.2742967001477572
280077,2.445697340752246
232590,2.6128452379232394
106189,2.7050569110202285
127452,2.8196040614311286
222017,2.202072177732533
241162,1.810889049708869
56009,1.516943486360265
31306,3.824328021745419
189332,1.9577808706846178
198316,3.3122426856778375
181563,3.974956157139468
57090,1.9727238904275006
157941,1.898083000189304
242681,1.5227140535788763
261014,1.0429348368773885
108760,3.5561356772805692
64491,1.5018858834197824
241339,2.9671554531693123
164689,2.97366951699351
198492,1.9630240681118598
80302,2.8081193533563584
156529,3.271281654780635
207595,1.6647750240435084
171830,3.35248183942211
32282,1.4346798395097946
279266,2.247849025395222
134397,1.714101208694795
187413,1.3627960034090836
117675,1.932391649975499
38680,1.9119941950146473
161515,1.2712502964241454
8258,1.1942271816387502
63349,3.2943677128704247
236005,1.884018977335685
228015,2.096687758092497
54048,1.4663374994444531
190998,3.8233538050267084
152752,1.4466710236299087
35910,2.379380957946247
91716,2.172993240788489
296887,1.9507764037096944
276103,1.8003863602662362
38408,2.2548956683370047
211644,1.393812188877622
18387,1.7862630432064575
146801,2.087344158452492
241393,1.735503353808305
295120,1.3797978499361174
94986,3.2333826500695464
65410,1.9304772274216935
131847,2.4347671442450207
191716,1.4692667670394854
274030,1.9782830431917697
137620,3.4615502584160223
223539,2.332784179860779
182875,3.637604952374713
74377,3.6405383952406316
268166,1.827553115199119
121842,2.4330832090647947
148988,2.186271465109718
266951,3.702311463598018
223576,1.8127860728497145
151648,3.021230989505689
13397,2.1384248817477496
219411,2.5827422636084933
258856,1.0434471530749132
241882,3.2327496983931345
91719,2.765554712134441
219756,2.343345360270147
58494,1.6186485994653077
294814,3.6905353795906857
225347,2.855510068092918
52855,2.5431229702658293
123277,2.324522730419172
158153,3.499632538651591
224020,3.757516187254525
19191,1.505924463231214
235634,3.3823602418321412
23905,3.0232903290568616
151034,1.9872747786271892
109468,1.536344486460388
199423,3.2112962062455717
241755,2.3096920306769273
65617,1.807707797397544
183563,2.030034615495595
98349,2.4886187649480997
178783,2.0920554668088864
208031,1.1552152481601945
109008,1.848271972763922
192269,2.03635820799865
91300,2.096407798722488
26658,1.617238987218819
136639,1.666841870661069
107087,1.573412373549286
18116,1.4043467200604662
203651,1.6429811162459973
61708,2.6437831666394875
198202,1.9384105107293512
49167,2.1923905645612676
104796,1.7340099372038362
36733,3.185986808401249
114295,2.1705345329858803
87078,2.898722962486533
128387,2.196923609074961
209860,2.1900318204404745
113786,2.426124096847982
192202,1.681989216847499
275232,2.218418261706589
215298,2.5977808617315565
67994,2.003853441338583
68312,3.0596353624433545
106585,3.144095163564954
131813,2.2527337245433774
193421,3.612614992252492
145881,3.111087376967217
513,1.3250749218189763
43602,1.9189161578674565
49888,2.487336156044719
260407,2.053755640241313
181647,1.5821157449569654
156235,1.7849915779815788
2992,2.654890836608811
123096,3.2506731819013837
200847,1.6259297004295177
128967,1.8047177240205587
274060,1.2875962493220154
173767,3.2051070872563523
250355,2.1404498401918524
71329,2.0896795179597505
235988,2.903606604945491
112142,1.3066222803020775
199602,1.7840786901661407
159291,1.8481012200503553
