id,metrostotales
233297,358.4948040569332
30824,333.8172660326241
291868,230.86439878838658
67524,118.3486584213914
77947,304.411706944592
162230,242.25986835314964
172363,337.53704246258434
159283,194.71096004605366
225210,61.33290297153422
178978,52.09383301335053
42606,85.35303370840506
225246,125.75211948564201
249698,155.0259455520512
52094,89.92956138582836
133778,117.71363964239507
3899,291.01394269028214
148160,123.95583094313129
269347,273.96976956424203
164198,174.14561990226804
166549,120.12773499655796
281821,175.84863355927544
175427,200.76588242445925
134101,148.49232620013325
295639,105.16027557946258
105895,89.58618771140829
9477,120.76652664962754
94490,332.0095903198923
175543,169.43111925752402
259924,111.72431500550972
48091,75.98712221134771
238676,167.12989853769608
240532,75.94144729936193
233576,144.48241850146718
274286,278.8132147720478
27895,65.93229738587658
48153,288.1205993619721
22179,278.5684207546974
87038,342.6005749485311
69235,328.7302590415237
281853,156.34214750612074
139865,113.63579416638326
143863,271.9177653440398
127493,335.2513441537308
151778,202.5289334298821
140237,226.0022520926454
109134,334.51731543524454
283001,193.84690488748453
268991,99.59636787374448
158375,126.82554862989427
127565,142.13585840501833
160098,265.2635255228665
269009,150.4588182737599
133839,58.54246927215647
285076,100.77721522147331
84464,159.9247692293282
213409,47.386087520784024
113401,90.66106074077457
90957,209.01584391322248
75306,156.40558874426057
225724,109.45408529468368
92901,168.50720473504697
108072,325.5184884410764
35982,66.2759148078888
127903,211.01719119207317
31949,144.86806739549183
288946,65.30633334001196
21379,158.3722256058631
10294,270.8090692112733
33452,236.95101125023814
280574,271.77270560766647
244258,238.03581963778237
286599,131.3574228053269
225054,82.8640166550549
226951,292.4244348711531
214591,176.03576482228968
293657,305.67741915604404
244095,73.56264755534143
243167,231.86555479478662
129203,180.9349257995097
232396,61.663072049540624
261636,99.27272989324352
4157,313.3516882179694
123598,63.177664203978765
152815,78.37648635622563
197633,81.67413002123091
40755,157.7117406246805
85579,147.33316677528782
102556,75.7561259905902
207868,344.93037626808564
11673,108.29596003915883
25405,157.63053901289737
40257,270.0653671188101
242057,54.67640314333215
120894,225.03330772014814
119729,299.5664768037732
120194,233.1519543620945
143605,305.4459680546855
228232,215.89031224805893
277628,146.3798383120725
255766,341.17943540577267
175809,273.67344236731947
286234,329.5439791449933
165651,100.07189468427632
130015,117.16432849296731
93058,63.507573399330084
31742,129.59055777556688
228919,108.0799663854213
282538,337.7959425008356
244426,343.83241939995213
243981,362.7351336761082
221681,166.1424645136431
85302,42.074311606061954
87590,42.49538691335794
119605,244.66889642196284
84904,89.80909007770867
44324,209.1341987179546
182195,175.20978337739567
256784,69.71348897285884
147798,205.1113826886518
248548,171.725458104013
21580,295.0459113246737
116760,106.02626663414138
107405,176.05182929421994
123920,95.35125942681385
79761,65.71333268534534
284705,229.6546347808928
166904,124.70417475138709
240267,65.07476693737854
56188,323.64892340924723
288087,151.88285439787376
248148,272.89120188248927
293086,143.4438233394531
170199,332.2483853731752
76364,389.71526227362386
20916,84.38930229296429
273480,311.91332411581476
273200,152.55653254182053
280915,114.7465455586453
33390,68.770297074353
105859,59.48735487935771
191025,348.048244099436
221593,84.83878043034608
278554,341.83226077456305
243585,131.02176875682608
172455,99.41943700019394
44818,160.93021871518664
71833,47.16235843303298
263743,122.14480381135887
67670,152.9732316552323
193560,335.33364180935166
270633,90.51841375605295
154999,350.84497961755426
221313,190.32533384720944
255485,128.47855295271097
35103,346.8192501869853
148367,232.35400949083294
296460,69.51803412194863
180806,69.7646577341479
111766,51.874285353133715
269818,138.16311256446318
27039,175.38540135811388
255455,248.01719026783633
217662,96.66861831599388
246457,112.67339191621112
173661,230.5771437201767
94037,330.39757971067127
73748,48.08173950655583
220300,221.828872930562
97003,48.66654886034479
146072,174.3655438982988
184829,128.00580049106802
8864,301.79501573117705
199655,240.31455072045523
288522,74.14937709187282
263718,125.79981492412136
159188,292.10463097767257
297296,268.6720058814781
194987,168.49662403843269
7751,83.28511252905093
254182,96.19159795408676
263727,122.13725926478709
31439,53.96627407920903
282887,108.6007828851157
76926,147.55421157383785
153486,377.790480318929
219114,193.30083079162188
105927,135.67394484795736
194651,346.84169373107534
4423,117.51770321662451
219600,145.25920435137996
102036,150.29052669885442
61147,224.8588029806002
167958,101.32746467838732
71959,241.53105107515003
139984,115.14370081804469
291666,92.41091257957291
291250,254.477604899702
144176,329.1500396748232
77868,347.5428340303511
21085,129.24970881442502
11214,72.53227752392677
70830,187.62310585691466
248033,63.00686559096834
243894,87.65333692654033
149778,46.6286986784505
149592,207.69789577723233
32049,181.81255479288905
238214,207.1329565645937
207555,320.6778930961774
156538,75.53153154538794
221527,291.5346485848263
281492,113.03346666964914
276565,298.6864542793143
254785,101.57596521079633
173813,295.20473189986495
207163,67.28777366469912
145243,72.1633887769082
31525,172.93324128775495
166565,185.78429455859276
281830,254.82271790773146
174865,211.13203035505387
270883,367.3897590804508
21040,68.15558660906937
44570,280.6529754335983
45684,303.54968217163116
205457,45.86821867245894
104729,52.269356988363
48622,110.3394825901981
117308,147.83773575474717
267029,184.03181713824398
46490,86.6334281476382
41575,240.001900807647
124988,334.89596709005457
39990,74.8494892484493
176781,241.5874148688044
224091,118.01789706674042
87064,146.81067300663648
87960,230.5367097744509
285157,40.14890083729413
125287,67.57822327327192
79237,228.21675105794645
141100,57.24901950887583
263329,196.41728139807987
105448,36.83445084584039
167880,330.54479200541357
45369,70.64073547018616
159602,53.965722084476745
217612,280.772206787428
196081,176.0727074862921
137325,43.255047105501994
178288,320.27149129868377
237565,138.36843145377966
147271,100.23865139520721
94460,358.45804541523245
153968,105.08371431101762
271566,161.57055918559203
112380,71.05966538037727
88943,111.1969295230612
63822,224.08867939459242
37791,84.13311806131964
274323,170.91447418915166
48783,281.1489024395314
36121,165.28290055724398
123070,105.53769518256674
199341,132.41131074012105
100777,67.22822735270958
135013,261.54064245797025
292786,294.4789870014127
183196,208.17715652776118
212354,134.87953972740803
13049,313.46381878416094
255348,182.8282972293604
92799,250.05515447673667
250107,97.72436628123853
35750,69.60955778215694
98282,197.5072688288365
94298,293.8357651929874
95857,137.7644504586701
221253,317.28267594734183
64260,338.2562109304629
14488,103.51674596587728
116083,42.30138249971584
18012,370.19985249049336
148198,235.82127813499486
188021,189.9868051258789
285829,157.67643734273005
168363,343.1832541182975
282325,163.05266561871127
258951,313.35721054726656
102392,118.60005677706968
208871,259.42581182817656
97019,65.98797660087156
293312,133.97468424854011
36045,59.30548767497642
232160,119.34651525503912
255411,100.38061657213166
184856,252.26007229626023
120877,372.87966643482116
61922,90.04597924477592
120602,93.23166796049584
241803,98.23414469859738
25756,69.75236180216605
260713,309.0204227410249
172388,107.51470560594748
221145,345.3262992563014
46928,290.0916757385001
145079,129.49642673957942
32798,339.724402567274
299452,215.60504465235957
146889,105.65113437773317
277656,293.22446978124555
18652,193.13992757489956
104407,94.14344826013753
90157,124.22580253671069
207947,87.29811253014293
71840,61.64496883693951
277199,65.90709796171508
163400,165.83400205013254
159488,70.49221590994904
70120,204.18193297818456
65844,188.76796704581446
206814,300.05181703526733
56296,76.3339128564232
205807,96.41065363258049
241044,253.24890863815858
129694,135.12243102863746
169149,64.83807748627613
183659,62.88469187111647
29487,145.75207424707793
205594,130.40098789315437
23090,266.517793331256
71989,154.94380709917556
171423,208.1337199023677
55970,80.69473148894812
100163,334.82804899648954
241392,253.8093380628155
144141,312.3725830636845
91704,236.81283326400225
56931,139.40284088097937
147841,164.11546542128514
256422,72.15532176560038
124282,187.2891751974422
48060,68.06845270118869
124734,106.51634542362189
218109,61.59257544588634
32901,246.7819572711229
251023,74.16449700963956
99501,247.42296323526585
125727,181.65235574000727
42404,176.11589544062838
233899,326.3196679720988
295318,73.15515318245639
252549,216.95399476766872
22240,261.79522616060706
103199,75.89544102750274
262745,49.453668928675604
177879,250.23353319098618
5690,187.24004588892413
39507,266.39320759212467
147096,134.7719463496762
295173,76.72917116670722
88751,65.36978422052866
52253,269.9704559218443
265318,118.32018895479558
120946,357.09356274563953
129624,56.03888572656242
213283,145.8598642384818
206362,65.42161158601064
247657,50.152972967968594
254991,142.57861644453948
24368,344.59687158046466
38332,251.92077704057004
170809,72.48875469003914
257811,84.80383902617687
219165,242.7640909636427
183849,304.0993003506786
285995,233.59776775100443
25004,80.61986665373168
238732,141.32831453428196
193592,365.33745935254296
38135,108.37308903300836
216712,307.96166087267915
8804,41.49148640205012
56341,95.59253182421197
53772,95.23983437614113
188523,89.72323603040341
213526,202.3789951156252
122663,67.89445907028326
113381,188.4081806121508
132492,61.5027396778876
164686,121.14676314648972
106857,77.42780090097598
124732,127.00547944868696
299656,66.97420550741381
132442,76.5098985198038
188711,136.71271570907277
218139,118.3875953027856
96317,187.08411944075746
61633,261.2630883142423
70131,67.11536328499982
136779,178.40258300199008
76103,96.5924326948864
288843,243.5448706218151
83646,70.06942273307847
71390,89.51400138137899
293473,262.9200884906948
33380,146.91752896080436
207708,333.14541362204443
265046,108.59129429398828
55238,262.4161446923484
78473,96.11432005962972
253601,278.4299774074768
18755,183.35051575804835
86246,322.2568986717929
267150,169.0342183622753
11806,49.67030495060155
148643,365.12684983981575
256723,92.93122569664334
66509,208.5245914112144
23493,223.642842858038
191590,249.23056708291227
239902,228.57465816459015
222297,269.6275219979547
70860,80.7371599781336
241946,67.0412384564387
129776,202.89316723185732
257101,62.90362816632878
177451,210.72881079737184
234373,372.26333035747825
1488,294.1404305974357
201502,57.65956399480226
77326,252.30123921814354
262621,115.69565079764641
164278,130.23926133252812
102952,127.67452765604044
32447,66.71186187992053
150098,308.5302927304126
176019,44.558694455617484
165807,45.56568458444995
69779,136.79673782805634
47002,296.6899070569128
143785,337.8942385925807
187814,162.47673922669617
85268,211.2699604915495
56752,53.394561039284135
82400,262.9586527702503
13130,289.88259601022065
16319,304.9507026526513
96578,101.93017763862537
298454,115.58240067155158
150403,63.20924664332397
211944,65.56135811795525
185086,86.25490875889597
264496,168.42236844398994
175195,178.97203120333415
75821,64.17186752284417
163196,241.48246444559547
263836,105.82399808007969
215584,92.98875704113792
133480,182.14105457132626
268560,95.1872902521063
209001,93.09554376739464
23749,100.811954461145
163286,73.6459490832083
259510,280.7764898451111
7818,195.6669979303751
173504,76.06129079585938
263107,89.17393911786345
17222,63.97405838451721
273545,52.714885771336874
286620,325.22870368346014
285917,336.5441741795367
61547,116.1240857117328
46008,99.44159586231596
218428,132.85455933073462
8186,95.18788744890811
295469,267.04741022137347
275444,119.7014682785196
195326,105.03628125027258
296454,70.11062404531445
47025,96.9420211258669
205706,183.314677650119
62304,238.22424161539135
40554,76.21169419965493
223940,264.53544139596033
248756,352.64953561711184
221291,134.86947277897036
66339,143.93683651251942
28081,129.98995456318974
189870,258.7811243039139
85792,63.65180941660392
237076,315.69302567471
263024,195.6356638405795
275899,61.137527659993005
182677,54.481571912185714
270581,300.42516191789275
61960,307.28291164116405
178680,279.2340022333373
257154,108.35740021962428
256224,271.4097469475108
277714,46.833534194519295
282471,156.17167725756013
36038,53.14313522036541
11868,87.89261921963983
120774,324.9573454102983
182066,54.25460295729993
263135,156.38044931858434
85048,305.50080714765147
28958,249.94124374848187
238865,203.94279320204313
170096,87.05841162464925
10557,74.64473278108224
212685,105.41505358478457
84037,103.14134769525694
292828,118.09303856200671
65993,65.20212116283449
76921,258.5766505740598
174885,60.32024244395004
52471,104.54385175235149
49188,299.3429875638489
21475,270.27330673335535
92630,272.3112401138634
25427,132.166085333319
41148,51.64080541857344
240421,338.8966828626176
223455,91.07006978977671
210832,45.98636719910799
272394,276.85275394590417
178619,355.4063107235532
164024,52.5429039586775
294217,157.1976811974386
52070,96.16544478284885
146870,75.04990483940958
279182,248.57172135627707
48898,334.95766224724315
192731,76.83708096035683
255583,74.15962838619383
225781,318.9710319081442
153008,276.8052102582299
94789,349.1354907590312
18758,121.96596919849448
8522,252.2692299231545
122363,278.6835666326576
71024,58.335675226233256
229267,51.99668649083564
92229,65.82086671448496
63569,313.7459254550409
214399,139.09934861975412
216784,381.9844525924292
252567,97.85959781695011
79275,164.48842584576732
273824,252.3069411330964
233187,108.02463282425427
159261,106.49998426596608
59239,72.23922008802106
261970,335.2663866869902
10731,57.03368867804122
149290,51.53664664855044
201582,154.84674097358314
167255,299.1408204173334
106703,252.4994289751766
104841,169.21700767094555
18538,85.20578343326586
229634,94.83822492625524
72320,58.44660241884389
191144,345.90772123612464
291817,340.83242879587226
105903,61.4312417075756
238840,316.6446456870711
207834,136.0748074325599
290412,146.90840492064194
133044,75.56541705313334
193938,170.91898241268385
160211,339.9132297652875
236951,101.8295483829423
28140,115.08331764534896
164377,256.54220197098357
225388,379.2255743034277
287741,302.83172458548825
130288,110.39729760859483
293732,309.8630535897665
102717,136.33539190008761
134876,184.25299554673796
273690,275.4882022724942
128400,134.26617050747396
198084,213.06791678501605
209707,182.08110367345043
235136,115.08296493328531
31149,47.05797418623549
6078,65.23957125830465
233797,307.23067469107957
89855,278.28183388635154
254353,44.338551706333895
73891,119.22724303487028
193284,68.96610778542845
187540,302.2703275924583
18381,66.88016204439332
229997,100.67840825397286
299205,127.06785083371403
88732,77.49931603935876
265683,104.41682835237964
238907,333.29936678500496
247760,389.0412569221464
242630,356.6514577241625
105052,66.92342932755538
187497,147.87341874821112
294003,297.01054263183806
281646,215.45174970970766
61809,250.7638873619619
178598,81.47759104305719
201963,86.8044377523165
58102,28.284641702120684
147248,202.30176212098104
25753,61.38391349382562
186442,94.3039865156536
105838,119.56445984422926
82956,71.6990801802044
60369,327.94335656874205
101300,66.5579372469065
244276,255.39025772449554
53830,312.08597930424514
94797,136.9023528291434
56593,306.50673044500115
106037,97.51379889161853
257340,306.682819010855
217618,173.01123559786475
268146,69.90283849953852
185813,83.11066083507279
144241,208.0469419550357
35366,119.0741007988555
99382,321.90002601229173
276342,106.23638129265956
244327,317.1717207057258
27936,121.7476278835457
115469,330.6136530448339
1656,213.5897913088605
278884,134.0006174669894
118406,257.60709947999516
44234,98.7856596509431
10254,92.02521569807473
28395,105.09427090585666
229480,137.02590519133372
71766,173.64847307086754
149132,45.200624788224715
202531,266.8228509552835
267392,61.84383448276304
18818,179.81877398296209
71372,173.15723278507775
55175,295.31412048810563
213989,54.85873257859868
75564,91.18034915694577
24410,294.3006303921812
193711,205.29260803014157
39679,123.91100910132874
55023,170.95472799204146
209492,115.52526463402758
40445,344.9701423678088
53732,286.0715735611504
193407,159.53228090486908
204338,278.6951932280948
191459,110.09919643262073
75107,158.40674933796745
135067,58.93826881920561
195416,106.80720303997364
296713,87.12072663397487
248983,198.6901853469595
117143,258.2492766062332
86774,109.4555882813555
166148,60.085090651911685
62069,105.95894929647763
61073,112.10645739839805
198755,339.49667720551724
48722,59.72827389356823
117870,81.4037710972097
136901,261.797653879049
228175,295.62936980188925
259169,378.6874750452975
238850,66.81010050458443
192669,306.576476987201
274748,53.37018102885282
57424,221.72202955827794
50805,138.77069588629578
186915,75.84950547076478
204668,136.60564267834064
227269,309.27945211492886
144311,262.9068415193702
39021,313.10135377538893
295174,167.46256172289813
296729,204.97753222394283
123953,177.30769351284354
118444,127.81199493961329
116316,80.745122550227
284429,94.1576259754493
207320,172.54543527642156
288339,275.26994998829036
143144,351.76238786372267
24020,97.73613473890514
74831,60.092895690367904
148142,109.4119411882911
137349,165.59768316628617
94130,147.03920450115456
212899,187.1465443752542
162055,163.67751465016838
82311,146.35027832087772
6625,192.70323248397162
203015,193.54337852493586
358,74.51997920961217
73747,355.6179965388559
200593,63.85358028426498
226920,186.52391725714472
75419,140.08183970905455
188710,68.28228082699019
146690,179.64756141116396
30121,67.16461332782022
254537,114.47922109284012
60350,178.73032508122327
261853,75.93199860451934
263720,248.02523223142768
67308,88.65509766479215
145143,65.01620312481423
107531,162.38590826346734
49358,331.48528303203835
194845,137.4244642054376
60998,187.60336694918794
112543,197.53506274503746
69994,260.39262919480103
63708,128.46309330610595
235666,342.64936324303125
95969,343.65963350158944
23479,75.16755128840441
260419,113.49243207346497
5746,157.92323238002248
68636,240.38132805208195
157194,220.88526178216935
93336,207.2554417918813
143364,104.7219402506477
210066,168.935861310762
128250,221.4229321680558
124158,149.75856113540848
244320,76.13039262827299
100736,48.25425939989667
174813,191.16698344381297
73250,76.94920640587236
37959,62.553745446836714
229734,72.0967744673621
174810,261.36216348681774
251316,84.09232377432859
76096,176.86785215322067
168566,73.37319997034564
289800,227.23637537341915
236188,228.98714084885657
232426,73.02647652962813
138318,222.06677633978398
128414,135.89240137839042
235188,89.60848501059787
88970,63.5288200030585
235697,103.09532917013158
142460,383.53501887162975
67061,237.08735120420275
173088,263.42220219459944
296415,340.2874450636006
257691,279.0852896916098
143958,52.573553645983175
156953,131.9707099684364
112740,272.3834176542204
295908,258.63046822956727
122778,84.5322485620441
289510,290.45262225911887
228481,148.15400306426574
114442,208.69360024168975
117089,63.15924817121684
271719,67.96977970060317
170660,125.5155446571885
242626,46.32498250637201
282623,146.32367653671182
200825,67.96609026930558
249227,287.61975256962984
109372,85.90841497738325
224971,50.10415432388415
16576,199.14250349841936
288902,161.4845119179075
226382,270.7115523389419
6025,123.5334661523852
64679,129.83018568800014
25216,68.54771228215587
58412,327.093259399068
193267,256.12437588810064
286970,86.15768415957498
172217,346.18587381106744
120501,66.22222153674328
136541,235.3406991154592
142741,366.2166343846336
272924,94.29259464957984
63558,271.8111796192308
35861,120.99898430731558
123238,93.32797694529745
189263,104.74933632701374
196235,355.139428594987
197041,233.43709723458915
58514,321.07812885964535
204489,82.43294000976128
266825,293.842370743222
278920,313.80776762981594
147699,260.774670850165
296953,198.40680761041418
