id,habitaciones
280346,3.7633718707892707
79122,4.651882894867651
93305,2.2707822658427066
76817,4.476112220567953
39539,5.411747109743754
53984,0.8424575346616884
20573,2.322056517781081
156560,2.6433991455694197
76020,3.4476433540636564
272119,4.882942117806992
183600,4.216453761652327
22179,3.2849452233175955
296734,2.7873829843088638
152594,4.012394250166518
710,6.52899455211206
139349,3.573641421843825
246747,4.962416195999311
109134,3.281021712994689
122858,3.679055424696692
40746,3.317454239137178
12664,2.6088727996477052
283653,3.2275179200205373
61707,3.6395043888811243
184271,5.412640177555398
168120,3.5801416064389207
111202,3.4835976505015567
61174,3.091413271338724
234946,1.5688639002849438
60022,2.290197120246883
82633,3.945466349118329
219793,3.1370628508048224
260492,6.554602089382365
142525,3.259111431178946
298252,3.742718312786196
102556,2.3866834144214564
149291,4.175124304234592
295958,5.09634000686347
298723,3.9929569208520213
120894,2.043971464970407
109961,5.231717194976904
120194,3.064273566910683
114549,4.207480944094739
191377,5.263042794391483
164794,3.1809303703878102
276945,3.246406596651779
174781,3.5849403603699956
220066,3.2379655129189002
121474,1.4299846421381572
230848,3.8805453013008613
79663,2.987626667633546
14634,4.113801592945364
163362,4.6600553729641225
87590,1.6400318729178576
180749,1.5540312909868328
268081,4.377678218243262
281346,2.5008871276001905
166904,3.1681089271529133
9020,1.997709100418775
186579,2.5166679873799156
15288,3.3038858414663603
51596,4.514801495716169
120997,3.945227260145309
165197,2.832280807736331
44818,2.5962415018676634
98791,3.3785044362537495
184803,7.701755298427828
57664,3.5081384573207166
255455,4.056275747871577
262389,1.6211889038832115
103799,2.1424038414349846
188689,5.188812382081106
8864,4.642397617570607
11895,3.1418146736163926
194853,3.9741869756817128
39259,4.207206518214398
145795,2.333865806624426
276871,3.3076137126195273
144805,2.765266703074465
71959,4.440000707762383
121519,3.210207499570693
226163,3.1168204063555125
111399,2.2436886497457564
230985,4.021742303597781
91883,5.450697776550012
19505,1.810596365717801
258650,2.4475475043765185
89502,3.4229765297098838
36254,2.3103627811436978
270419,3.2202156630306527
107076,5.059225502754749
297136,3.4785336073281785
149778,2.321188940666637
7616,3.073358443927868
143384,1.478209545372683
214996,3.04615317194615
216142,4.614593116881112
30771,4.649225285120199
241823,1.5256090278241972
115309,7.847153788889443
45684,4.7301085921996515
176781,2.8170166692522733
155771,3.7882672002399627
224091,1.8393260800607396
87960,3.456526073789869
285157,1.1811362039290838
30255,2.6021977983014173
202238,3.4187070798450403
45829,5.35213532499887
103062,1.7992118304783873
212462,2.8780487708070708
290370,2.169145125407654
167880,4.859580774671526
39432,5.167685639065271
271567,3.5115591853466084
252216,1.7066719689290732
225046,3.3724597848408977
31893,4.963002988584848
97808,3.7428488247758005
63822,6.7133536330549575
53200,7.831373736299476
244519,4.365555623361297
36121,3.5655822088590545
152909,4.225502153960512
199341,4.945902941012629
25043,4.034644279722181
271859,4.344841024904299
33612,2.466236222582136
95857,2.6502479812317734
149613,4.0765758140826875
86138,4.165045247189755
54503,5.489426932356305
112576,5.224025822161694
285829,2.806910200914111
74836,3.4222066267829008
264538,3.6012487261716486
216385,4.457093051378924
94387,5.336276646278097
255411,2.5168642906179026
38940,4.411935441244038
254014,2.5760171394297227
274043,5.319837352127814
244570,3.9126173525631587
260713,4.951691495521919
58948,3.856505315718262
221371,4.377567157635135
170879,2.7754412102803734
86423,4.696910614714584
122683,3.8946078259513324
91508,2.573029745421661
70120,5.851170933595293
67461,3.2126384714116707
131230,2.940683851905678
118470,4.016232632120453
207789,2.6086915634644723
204491,1.6203413917626104
100803,3.454087069492661
218109,2.931124364878448
99501,2.7055900691388444
243084,4.698123132318275
137495,3.066119653102436
175416,3.330427975861111
200475,3.159118334591396
5690,7.417385041298365
293838,4.370632611161698
295173,2.766157472543212
31523,3.898068973443652
38332,3.9250673879534395
207823,4.158470788648886
219165,2.0241328555623834
183849,3.3476062461168183
134580,2.448570283180581
114037,3.1386003489338203
8804,2.084708022171857
161410,3.774441948209227
265046,2.6567080049982508
267150,2.352624081812038
189266,4.269546406465264
111588,2.384546050468129
16612,4.1648740072350305
148643,3.119906467027736
23493,1.4493003895776424
191590,1.1675105603385583
222157,3.155281397952531
205418,3.1446522293481953
239902,4.192977198679795
104678,8.389579977393483
84952,2.3559846831533804
77326,2.8573297526996146
80719,3.116146692690718
244493,3.8923955093606954
292518,3.3317540146558335
98421,2.9339838849264392
192566,3.859407883521317
167601,3.234413827748427
14899,3.282592586748398
33584,3.9680826131529074
81346,3.4762990183487954
33639,3.067036423332469
165704,4.974841612371598
289579,3.1739319782348008
7818,4.044930912308019
99882,3.846456769867054
210612,6.233577320535285
215557,1.8606745779744693
286620,2.174962534523826
243945,2.8376043578757684
295469,5.1161373820138385
296454,2.1849735027912307
144249,2.564854823134691
28081,3.299093538794546
189870,3.635392103045896
52639,2.199673160717489
13257,3.162337730287462
170649,3.992476397532451
212685,1.613257648966773
283701,4.385858713523117
113549,4.1079158854487625
213233,4.060581104202765
49188,3.699811173155278
34428,2.9071807161581287
278282,2.6118854387992427
213727,3.5055153524803058
143164,2.4821777354187544
196572,2.270800444302131
114231,3.423501559170135
209213,3.171673638446994
225781,4.776888870572469
89358,4.939844869150549
86345,2.208459317649411
145111,4.3349284703404045
222661,3.7539571718698928
46222,3.211051711766734
181505,3.4091254620890155
3289,3.166953117189862
265946,2.216078434230179
24203,3.282035936160105
15275,1.3399370805259394
217397,3.480070809491883
105903,1.764879832019396
207834,2.323059833437788
74700,4.23086620188646
224637,2.29089402981024
239894,3.8712514324584637
11972,4.429527890664761
83374,1.6676595895867667
198084,2.769772860743194
137876,3.9246020229198484
34073,3.1488334669037346
126121,4.489503859260379
85635,1.3776069115894598
193900,5.907123765681408
129082,5.157756263566224
258758,3.5531543887923323
105052,1.7140623683535683
285604,3.766983569099315
76272,3.363563067144218
58102,2.343103439443871
250425,3.6787144535490217
5770,4.5215953008992535
224760,4.391274927783543
1309,3.118820698162588
190618,2.9363841767372376
278884,2.2827027500891814
155734,4.053983680410381
229480,2.8860363111385325
261708,2.568275061677058
18818,1.5801446316317236
231139,2.646080794905123
216358,4.23079133362581
198334,3.43811323921176
56425,3.5885581758601224
34274,3.4946099659820855
218593,3.4988753267806847
57266,1.165256406250659
248983,8.286472664576902
79315,2.9656895794553906
170908,3.9385964148120776
70937,2.8006413197014006
234183,3.746043769278172
98929,3.991989126344359
228175,7.6566161239797665
33936,3.1644714120814266
50805,1.672094837544849
154155,2.7556504576479504
150252,2.988327964378334
188380,3.482172276930218
157638,4.021959506719636
2780,5.318983954581172
150269,6.526834406260916
211626,4.172577885570677
126539,3.460245652217662
74831,1.6480272363047561
126185,3.193194521024735
4445,5.962774558956529
226920,4.618475961347922
212882,3.1855783811198384
132612,4.372487443720707
107531,3.6486304009069936
83850,3.333058126258642
168741,9.069721666905947
210066,3.905201431824842
162450,3.1176834971342466
286471,5.1175618381232475
100736,1.6896978336349682
235238,3.7231452726305494
97734,2.159178716261515
236311,3.3521759117047814
219726,2.2182427402127307
267884,3.6792409890493936
112740,2.1740698267808933
29167,4.195468196863965
114442,2.2493096701618644
58044,3.7053518734835404
149726,2.7231221188162547
296486,3.236624297250925
54556,3.13006599842167
27539,3.614311377734024
152105,3.7841413065268745
122158,3.1524366700085023
279431,5.161559963209188
255553,4.700763129924675
60497,3.0273090878015214
55102,3.8902514687186773
245669,3.2323008967667337
189422,4.189115756108874
214848,5.131390028492025
142214,3.63487635831756
39327,6.992694774685469
279465,4.387790778780482
198114,4.983136117851993
134726,1.953877046267545
102406,2.5193290659118732
219527,1.7769073830413395
172099,4.214314469458608
250558,5.384122998819308
186325,3.580345544313045
259025,2.4148533274687716
143287,2.2434123046561925
233658,2.290164302216242
25510,2.032793462809836
114673,3.467671490161966
129448,2.794818338983816
35703,3.9822317404616703
261906,4.152564297365091
237007,2.320330813061978
247758,3.7629841272433935
149604,2.7572138019159533
82411,4.189575358021919
186105,1.4066875277147592
13112,4.357989538173791
178726,2.926379195862498
299463,4.410310859653831
284373,3.278699227560342
156230,7.581087727721691
117002,4.641093403133798
288587,4.441065458411055
213629,4.435554590308055
87797,4.176977503803732
178084,7.231964444147474
163352,4.258484516386546
143726,2.4012474396920767
123757,3.346646788464935
47969,3.776148536682531
284233,6.241938925640317
125319,3.088471901344305
258337,2.7281330926719116
218830,3.2752353241551653
153685,2.7058761849117623
236780,3.6274604630164857
38784,3.425227797957723
67938,3.8281570723025165
255334,2.776777581949367
205901,3.7743908314885886
99033,4.610318023847591
237214,4.079121884673283
221917,3.6914120305309948
127514,4.990143467209369
96463,2.206467505462482
25163,3.7175451956766516
63667,4.442245548509516
196558,3.2674539574584
122515,2.3348898714108457
290216,4.025948257490908
140028,2.3489236545546173
105627,4.139967395584304
192490,1.2529839069368072
60041,2.4948499207623347
141639,1.3852262883091622
27474,2.8329336360391877
55289,4.3316613987878005
113825,3.1785689676547477
100811,9.207772904344633
151237,4.282729030805804
285887,2.458509114921299
30732,3.4019570544458655
6291,3.3794818233176716
110267,4.927582679705285
48184,5.697367758972153
239278,3.9182491262225407
144489,2.7864534279785103
173058,5.853022771467911
296002,3.427849237592988
250938,3.9533520718410613
63303,2.48767340473604
297108,3.238059415669564
110261,2.847596033515715
174760,4.374147559492759
275901,2.5054622070139376
146641,3.8042875252150914
175261,2.667999753830886
92824,1.3924573717961632
288117,4.2688322521897195
270655,3.1688136896364583
62921,2.8286062267199736
122123,3.510829472728656
61875,3.611139233142295
215993,1.959852806322938
191358,3.302893098393344
84795,2.3500791209130996
29995,4.975002822327526
280702,3.6069652306232376
296831,4.140508869079531
140897,3.5624202961465854
289315,2.9242861067455195
4904,1.920543819135886
272828,4.1578968233442595
238224,6.135437538945667
90184,2.7578491085744776
54013,3.6114529140649454
191930,3.109260348504423
118084,3.87691410398248
57666,2.924742338878723
81453,4.917186800027442
161457,4.406426711306517
176736,3.9522620131472
128336,8.796804226359614
69957,3.5524750943748806
86587,2.447162072455617
138990,4.654712841635277
33999,1.9121562840159563
181131,2.168770503541161
299257,2.2947051950658386
164,4.552642431388732
48089,4.794578301939299
76677,7.791300119488647
177609,4.171270452127033
284410,2.9149395052405023
120443,3.5983797172185588
107272,4.294771406299822
109797,3.067357037702223
225118,4.268994112204205
283631,2.87442474176021
211133,2.54435656671674
146974,5.140285610056443
18601,3.3150185071777534
191790,2.6343120480911115
270908,5.360897960176707
66369,3.8295466503591773
229497,3.219355705291406
134998,3.21434932874896
290849,3.2389600553673796
210631,3.867538158162455
246977,3.1832307637509984
272108,2.8589290204692275
153330,2.87752239198109
209288,2.614772331999296
26148,3.0561448680417227
4518,2.0716088580679934
254712,2.5313192813893495
22381,5.544455031386819
250829,2.023895543289061
80830,3.888339646630856
225348,5.031020746805223
208025,1.573239046220268
152340,3.3652937136364205
227153,5.77265532064897
251216,2.009021845929621
50213,3.980343819537058
174179,1.9655778199111749
96436,4.0635438825963215
257217,4.301090284848816
294985,2.3001087067654042
61948,4.047656966100998
93426,5.152338471745051
225092,3.408916034592293
169304,2.7780809507997453
39792,2.2674709074144235
277737,4.178569121465784
264121,3.2525860754778297
81750,3.035866424994067
151753,5.385778870537548
112232,4.305696184756897
25520,3.1753514021345435
67331,3.1018688930544998
97230,5.032685038769152
11720,4.5556984567211565
80892,3.0711338999178937
178342,7.548424640019141
30709,3.5708303121583724
223368,6.210340122901244
136500,3.8434419367978334
157925,3.361109184497503
39026,2.0354974399812322
192783,4.651693026650566
207934,4.507093741289828
219386,3.547145396430379
18234,2.102234321234701
215992,2.7389773065729743
85511,1.950192826820559
67699,2.13577459249932
42842,7.03274125530706
164994,2.7415930362717202
92667,2.14776492986311
164443,3.496104871319387
46158,1.2101381256211765
298448,3.4502885778934838
107,2.8633533832250397
18090,3.375112457501425
8919,2.573327548364612
157246,2.727440166818274
99153,4.427425421839032
117955,1.3640826809833426
260111,4.268062084492559
248234,5.586232047862502
167298,3.2757751455596953
139128,3.495370277834877
67655,2.1277918802706886
249427,2.674519488027967
120849,4.014584640204377
122821,3.8172187838824794
275532,2.0625623607612633
299030,3.0269247750844377
243155,1.7708517765159006
252749,2.549587938671532
216538,3.67241239606427
251592,4.084845404946193
23449,2.983208004009875
125783,2.3306044792400695
282088,4.277513664986492
12365,5.573924351042795
66959,3.2006044194451553
145688,4.173895731651156
89746,1.6140665963216425
138573,2.823735916454002
91974,1.2556843256471477
102302,4.080004866381238
239945,4.16017131400298
190779,3.2272864223566846
146864,4.373271968842781
117935,3.220428756747716
102698,2.173624562005567
264891,2.1364340388400342
110037,2.5901581611248
99005,3.6296811759053926
61734,3.348511711276006
261117,4.941738157922179
272279,3.8619104838463025
188757,2.8987543631208696
266192,3.0132302271827753
274494,3.318229785367039
66784,5.160948385296331
278087,2.5848791338902073
272656,4.14675974529165
87434,2.02972293192793
152820,4.0505334375469335
201348,5.242285721707988
131176,4.864924118018183
150542,3.518418814405845
257492,3.139827717390124
70751,4.666831539009596
49120,9.887748995608627
196005,3.8572578465958283
7972,4.10077868532141
123204,2.0735513248270325
88368,5.20664253475292
43326,2.895028281456769
32285,2.8801136288933367
158039,3.22420945271975
252678,3.4835345964026136
57794,2.311805546343836
116057,3.075459986643502
42952,2.7910036650294825
111792,3.4280889370169447
231238,6.103200072280064
187949,2.379714059967442
112269,2.8658930505759854
188449,6.174284607589369
299206,3.2463998517212915
72735,3.1118514795853756
204546,2.9970192222137997
256393,3.4073008342469207
117890,2.2574271353225104
23850,7.048663395051502
137895,5.881829854210262
239443,3.5720726122625273
274075,2.3701734934548098
179638,3.0069782105686755
46916,3.2307719787211364
153580,3.6276511948558876
24555,3.703105035891435
142069,3.388798296516651
267144,3.0590620393990533
71161,5.287226277859345
1554,3.3896822640646853
271336,3.9309104324110127
74318,2.8048762254313826
216609,5.208003961679054
193770,1.9447227196310441
208578,3.457854006600474
19241,5.951416636571808
17788,3.7911151261526466
241189,3.473361298174248
133996,1.7041251062580929
88180,3.328849438587697
44533,3.1519066810908813
2954,7.103528983511541
43768,2.154720616334523
146987,1.754052283234983
171258,2.5826503394306752
230434,4.269258083444455
266002,2.7979692596232795
196526,3.1523119030568574
237306,6.034816182453693
294392,3.3512971840234855
154122,5.077794656897223
215178,3.2164838357746897
8119,3.5934003905609577
283569,2.6091697378204537
237516,3.676782092321373
177571,4.398898769380608
139253,2.1187168294693906
17301,2.021047435158577
104699,2.632402488581485
81504,3.4243605971057804
190953,3.6907553399704205
208276,3.3074237387637937
10982,4.52846347461068
281781,3.346667199406659
182765,2.355843598113803
52482,3.021961291380198
84251,3.6654054539711387
83968,2.97312154515972
25320,3.6533401017013194
207983,2.8514269019279057
269454,2.735074432759103
121012,3.4066363014832097
14383,5.042015777298271
116102,3.40563096017719
79066,4.799266860435038
199175,3.8433525720175257
106543,6.723620758655552
5042,3.528913830188436
209946,3.879452237835293
180344,2.2026743233805615
111026,4.498099535511366
53101,5.254861668736536
397,2.927466165572645
152501,3.0253912421345275
63841,3.27171630872172
193442,2.7008305746779917
13645,4.223239709883278
111282,2.191962828298494
79358,1.8493670917831222
155096,2.8153833500556273
183549,3.4385201664608247
11043,2.302986666092474
165789,6.07883420373653
7627,3.215981110513244
62459,1.6020649498472286
41408,2.9249225414753717
150831,4.234205795677437
73070,4.223441379346078
232014,3.349041905280966
288304,5.903319257940746
181447,1.687300033309179
161028,2.6247443931923735
35011,1.963074846605804
132343,2.27615908275112
125173,4.762922244573729
232726,3.2065369297772848
57038,4.763900629411095
171657,3.410437916041722
253069,4.11829093060448
23317,2.983488637691162
234764,3.0769074594231225
235962,2.8149054612112576
48346,6.286138951262127
280586,6.596493858606584
187258,4.19464351066666
145278,1.2719595961101584
247620,3.456639738462055
148340,1.4423443267757188
32156,2.356833121002095
263184,4.335938072069124
70211,4.141605352635746
59437,3.3155337953314445
121500,4.255143060876193
140420,2.5609726195546902
262478,3.4260271631181163
46672,2.960113239566685
174518,2.0248976338870492
134465,4.104543159717739
104433,1.7872913929089778
280077,2.137237274557893
106189,6.484749198411434
127452,6.910473273997
182562,1.3044017412080189
222017,2.705277772990779
241162,2.8432052513002444
56009,3.520386378964422
189332,4.807328876738854
57090,4.5401727231321685
157941,4.598005911412368
242681,2.24259960404263
141789,5.021201895564509
261014,0.8832932240447873
64491,4.201990446076911
52198,3.163508711093642
241339,5.467635501225661
164689,3.6137400914186726
198492,3.7269065790830362
207595,3.793786837686791
261181,2.370097214642277
32282,2.5202821358797243
279266,3.4823080690549655
134397,1.5854293067354512
187413,2.614443750635488
117675,4.256124871625116
38680,4.11355426015359
161515,3.063744012952515
8258,2.413833862115216
63349,3.6762630057953873
236005,3.3375365419107665
54048,3.8545289799604174
152752,4.792816897380244
35910,3.417835743696764
91716,3.697635829235368
296887,3.232205181602495
276103,3.155457952812683
192166,3.848982755531093
18387,2.2485662453661988
146801,3.9674405951988287
241393,2.00235933039424
295120,2.773635616644691
85892,3.0699406970239287
7038,2.978318431105813
94986,4.417312833060153
5528,6.630128370752516
65410,3.3544130238969054
131847,6.7276053064943016
191716,2.6864341042081663
274030,4.231891022652269
131676,3.2470824788690673
223539,3.1912469167561133
268166,4.644830866445277
121842,5.704796967355698
148988,1.682707873430332
223576,1.9217926463843575
151648,4.632443122620097
13397,2.9782838238801768
219411,3.618986217981913
259917,1.1935364443606862
241882,6.352571257188649
31628,1.9128181559254245
58494,4.370307077240222
191584,3.1795069300274963
19191,2.4924493262126273
149871,2.6787040938100626
115138,2.5745650991832028
151034,3.152530466164313
109468,3.062359642609254
241755,3.210609620844911
65617,3.8021790653695944
192787,2.4238386242034524
98349,4.174877090401292
178783,3.7288895727437694
208031,1.6564075845924107
109008,3.021609210120299
192269,2.845968220214912
91300,3.961149572102743
290435,2.8946754219865314
47543,2.870453245145935
26658,3.2348062796945025
136639,4.1464761312525535
107087,2.363798631280355
18116,2.819398630148322
203651,4.0457398110410345
198202,3.438952791560305
104796,3.9848046774820673
36733,3.4942278312154516
114295,1.8983298726971762
87078,4.0705195299680526
128387,1.8025631741225292
209860,4.064675988996367
113786,4.469990602962188
192202,3.7429620051790664
275232,3.16952890459861
215298,2.415760921534495
67994,4.051213088105647
162821,3.451569918081764
28234,1.253679546801025
68312,5.081111843587076
131813,3.110630194847014
150986,3.386053283600459
58799,2.985453077158685
513,2.1005155430651268
49888,8.331988075682442
45129,1.1927326731633257
260407,3.197914647556059
181647,2.744770850773177
156235,2.2084530298993834
200847,3.4402876512106495
222827,4.4793284744211865
128967,3.75903048559603
274060,2.6245684330527888
250355,4.264376282810334
71329,5.672293367621548
112142,1.8856710264884584
199602,2.9870335788997995
160319,6.1560451678197445
159291,5.02367093409444
235661,4.1780977294700214
94857,2.217595538244742
190700,3.6602770062022194
2570,3.7612738636594156
213772,4.63505521817805
66436,4.06685480363553
113008,4.077630335098706
15284,2.916518758927255
211303,3.192504442969113
22142,2.5177346525407347
56486,3.191564848824101
14689,2.830604487618831
131582,4.2992775947248285
103012,4.196637240998077
20132,3.638070628493278
284053,5.2592203368973305
181470,3.8175770621142506
12490,1.6880905259264767
81627,3.4550743307567062
76296,4.580219249284986
27310,2.6655300957210506
184801,3.3382292053650953
259388,1.0819140334428734
231661,4.784145370728691
14854,4.359610613766365
65404,3.406405152110373
154378,2.5885303124783263
282891,1.7448680689565887
272220,3.466575334228738
62025,8.518775927638924
122167,3.272412613311255
166038,4.823109749441896
269682,6.000049155047543
206795,6.692454141171607
221836,3.2819434381447175
206459,2.1361834445282186
91421,3.4317532822895
286698,3.0383270211084548
295096,3.264084086976157
86514,3.574511661057515
110227,7.830270834006701
87615,5.381208670337242
114974,3.6409969257869443
78289,3.5774281448195633
203581,4.441896463180462
127758,3.027659539130636
133576,3.601517728430473
212085,4.00899853752759
251252,5.772240349031574
117202,3.6133340365287143
194480,5.643332375811585
149530,4.365417187528307
204399,2.4696037365022225
205481,1.633613823573288
242393,4.028699973976037
238642,3.0401194917276966
2662,2.747475819585818
11898,2.2200833912523716
67316,3.397193106917546
217788,3.0037645495551653
171768,3.959367865528435
25548,7.901252955638391
237990,3.0759877055518587
11253,2.7111591228648493
43082,2.5483178387067587
177867,5.360139690163153
237763,4.708686844971269
879,3.5106064490864064
106559,2.805069113785429
366,4.252067856948451
69560,3.316102517703427
188592,1.48119497929592
244190,3.875678248583045
95676,3.7326413771346894
152719,2.3103244320133065
217313,3.6588983349487667
203221,3.30897084873846
223371,2.095665260108885
26522,2.945794118740714
200737,2.7023007775303594
111106,6.865961099270461
166918,2.9555737405836466
35944,3.138359326332415
227381,4.557605141972053
222860,3.258490073553632
10583,3.0623326399260007
222411,3.266974509357283
109377,4.073381810209271
263187,5.1431203674775805
151448,4.400919464309925
179948,2.7006308190946116
112153,2.481413507485347
167697,3.106717627081483
218369,6.757843102458628
81223,3.528399319204074
142771,4.8244655707908715
238622,3.5678956765484156
123601,3.3834679304823005
60813,4.221436867612509
18227,3.2743887939336256
37684,4.274932728324789
47499,2.9907612105590498
18568,3.7660251485226053
100321,5.7059130290396505
62435,4.38087183124437
87047,5.220570349245148
218264,2.2668624798194212
253149,3.2320397619668793
30773,3.4422791937138477
121402,2.840863791742329
280375,1.231226967940007
70684,7.1411222435987876
194755,5.119395319346318
113867,3.7293467179051287
297714,3.1762582813232223
299048,3.7973077380795184
110466,4.545474532363256
90115,4.594444460968605
7569,2.8922948037298717
181280,2.13389494901686
277679,3.002147626892684
82113,6.002975849089187
150106,4.676671717683461
192198,4.111722444886983
2411,1.6274347856883522
60411,2.8226164659681796
198897,3.6906678071242807
91491,3.74358718348147
6427,1.522904567148417
238044,4.349095246408438
50562,2.8549276739452907
260581,3.251821339288897
208555,2.79554074371356
76774,3.251009529018684
272669,3.044282872232336
201371,3.6971451121178163
241625,3.3094948841185556
217430,3.2461040880133845
269381,5.806306647419132
297927,2.7026786321489498
274987,4.3734489229213445
36278,3.8220625449816437
139867,2.0078129313795032
55762,3.8285895881761167
61870,3.6623324280227223
191398,4.17158002465016
290110,6.462211054006417
117900,3.1283971326121316
169662,2.0638900753146547
68227,6.025606164941099
293259,3.449135170075942
131194,3.338595441985433
284167,5.430818749950237
187364,2.2228141171943325
222265,1.9239679345299572
282010,3.8855301858758002
169951,2.2710243864167268
23748,2.5406622157595575
289222,3.2501992471317354
291280,8.239433719810224
46480,2.8855464398604713
146312,2.4216628064742207
102371,2.0617324077652617
202544,3.7410866391628983
11787,1.9965830717143491
206803,2.760816465428877
19669,2.39999725489719
181109,4.415189153687021
70306,3.955752496008561
246874,3.507282265765886
240238,1.2719855783824334
105070,3.153317923743658
233431,3.4580166185105643
164042,2.5397237356328692
278576,5.969939397895264
53924,3.545787553614437
27232,2.860579667263456
164227,3.992228208912903
277522,2.87893974297132
27917,4.286950722343634
178197,1.9361117320195378
44472,3.403309653537652
187106,1.3014613066106986
254842,2.549988039290259
140723,2.04564206507374
78362,2.096134291546042
110923,2.924254331316493
174897,3.343637779132059
206695,4.070512935948988
246174,5.741341793420766
181823,5.817718429699476
296681,2.9347235088306514
202991,1.6673249999793014
150192,5.4603712223991385
73122,3.6667027709112006
131698,3.3464577905813035
60553,2.9803420755965697
64131,2.223890039646759
27858,4.593847447275303
239827,5.176296518632142
43325,4.270513594901938
211786,3.019954574867398
20708,2.507509059402855
144167,7.104556648343473
259787,3.5289082486134964
161567,2.567388894318568
118952,5.840252375667417
168830,3.268226374286018
236746,5.2647727632178105
153790,4.441610250018017
